farm_id,theta_deg,L_geo,L_energy
5,270.0,0.14517300327643934,0.053514409314961764
5,275.0,0.1376964637637641,0.05032223474306852
5,280.0,0.12290678518354559,0.04483772881807535
5,285.0,0.10846777343104841,0.03938365135198196
5,290.0,0.09740686250388964,0.03540787986138427
5,295.0,0.17081698284999625,0.0634247971086579
5,300.0,0.3952962266104201,0.1583558863913177
5,305.0,0.3933336555572229,0.15732185016431155
5,310.0,0.15002123524285582,0.055233258623721304
5,315.0,0.10703152570047558,0.03899068725907995
5,320.0,0.12380289403739864,0.04497097923482618
5,325.0,0.13564383423796733,0.04920966456556908
5,330.0,0.14544582487785973,0.052936829034850974
5,335.0,0.1566237474924691,0.05727614246872026
5,340.0,0.16632506986584705,0.06116886480417405
5,345.0,0.1833137348140118,0.06849344543121083
5,350.0,0.20496159936772762,0.0775420425606459
5,355.0,0.23941894106885875,0.09175519270791965
6,0.0,0.2514250976536002,0.17154347401749115
6,5.0,0.4121367921512914,0.28667274619723326
6,10.0,0.5603080222523862,0.3964845720473913
6,15.0,0.6244959093457239,0.44676829982850363
6,20.0,0.5722797722563551,0.41076974364113916
6,25.0,0.4535874880773033,0.32251444220434466
6,30.0,0.32546415501621595,0.224451771924435
6,35.0,0.23768889249699154,0.1590248327589453
6,40.0,0.1790262917704093,0.11723559667060568
6,45.0,0.1580079163655148,0.10328828470586116
6,50.0,0.1639308409853587,0.10746874975046028
6,55.0,0.17340017556962395,0.11397345806094039
6,60.0,0.1812353807643885,0.11968364216283145
6,65.0,0.19854629327455653,0.13193140397820324
6,70.0,0.1937710639934873,0.12848558725667225
6,75.0,0.18549937780424686,0.12261267735368786
6,80.0,0.21910334259379505,0.1465263622688734
6,85.0,0.22764908631005598,0.15298235350922407
6,90.0,0.20880141784655393,0.13899891263635578
6,95.0,0.19472925886467018,0.12888632062718142
6,100.0,0.23149552595686151,0.15501980718956243
6,105.0,0.23566890748627956,0.15839471724464116
6,110.0,0.21745053448258345,0.14524217966674813
6,115.0,0.20684715653384345,0.1381093852883838
6,120.0,0.20822020640190542,0.13888230220588682
6,125.0,0.21528924649982895,0.14381007123844325
6,130.0,0.20638428329864156,0.1374655173102849
6,135.0,0.19922735270704028,0.13243569243387443
6,140.0,0.191579955759688,0.12669268293755742
6,145.0,0.1887958552714587,0.12433184573210754
6,150.0,0.18436353125055183,0.12116021733437354
6,155.0,0.1709417799548566,0.11179221778749338
6,160.0,0.1600516029365161,0.10430800532195017
6,165.0,0.14786184068296548,0.09637651226060862
6,170.0,0.13826666337225713,0.09034038601839622
6,175.0,0.16148547327012408,0.10723090805385183
6,180.0,0.24411868206964693,0.16687161551179408
6,185.0,0.41061349861488095,0.2859488831837578
6,190.0,0.5606667303025523,0.396812319425187
6,195.0,0.6205698102289378,0.44399190028573543
6,200.0,0.5706748039075689,0.40958477630390033
6,205.0,0.44284010665009255,0.3152291913630244
6,210.0,0.30663866243559457,0.21232952378645142
6,215.0,0.22368953611246079,0.15022557286260751
6,220.0,0.17405253599101322,0.11401198827054193
6,225.0,0.16268016599431612,0.1060550338972518
6,230.0,0.17393210043161733,0.11357733945659321
6,235.0,0.17860030534674043,0.11724603500264152
6,240.0,0.18968093281688492,0.12494071079375357
6,245.0,0.20519066613617543,0.13605068754605942
6,250.0,0.19133192892605744,0.1270110045311189
6,255.0,0.18747999957500505,0.12396225374082925
6,260.0,0.22493133596785864,0.15029934319297145
6,265.0,0.2313721804327945,0.1553065144818473
6,270.0,0.20498302755372289,0.13653683640149472
6,275.0,0.1905875047983563,0.1263542610126115
6,280.0,0.23463360558666113,0.15698859275118904
6,285.0,0.2390219533624185,0.16045407412688772
6,290.0,0.2133974409206485,0.14285107354927706
6,295.0,0.20566023126559885,0.137280735252844
6,300.0,0.2128089734277091,0.14180595017246056
6,305.0,0.21758582573465024,0.14516807119943387
6,310.0,0.20166788789655243,0.13445177222008642
6,315.0,0.20008774346334302,0.1327931933818638
6,320.0,0.19100780534386086,0.1262810684154686
6,325.0,0.18510764308598704,0.12210965423787568
6,330.0,0.181032871069707,0.11918082255641438
6,335.0,0.16664303992142593,0.1091385823571065
6,340.0,0.15664565195810598,0.1023553544887541
6,345.0,0.14542684223428426,0.09494136319445867
6,350.0,0.1381777555844249,0.09040115533832438
6,355.0,0.16287663995552104,0.10813518050119919
7,0.0,0.5173047923000279,0.21882606156369544
7,5.0,0.41080565974893835,0.16644729552288928
7,10.0,0.3208139119689748,0.12675700232827225
7,15.0,0.2942637284205163,0.11557526446334698
7,20.0,0.3028507780123465,0.11894581718140429
7,25.0,0.31612400123054984,0.1245301482772434
7,30.0,0.3046718536933063,0.12006450726910212
7,35.0,0.3257734689185541,0.129394976893498
7,40.0,0.41061922002278717,0.16726275133285062
7,45.0,0.40441631472276884,0.16458468154724848
