farm_id,theta_deg,rose_probability,best_rotation_direction_contribution_kw
57,310.0,0.0021903805786255364,-36.31653695577714
57,315.0,0.0017340512914118828,-29.402485226435882
57,320.0,0.0012777220041982295,-18.777281735172583
57,325.0,0.0017340512914118828,-16.161285054082065
57,330.0,0.0009126585744273067,-1.7093755232029029
57,335.0,0.0008213927169845761,2.784176945603318
57,340.0,0.0020991147211828053,17.554795520514055
57,345.0,0.0014602537190836907,17.03713253903046
57,350.0,0.0011864561467554988,18.647753228784048
57,355.0,0.0021903805786255364,41.766295652752305
66,0.0,0.014693803048279639,325.6749056895818
66,5.0,0.017796842201332482,402.5974751219884
66,10.0,0.016062790909920598,388.22206320122774
66,15.0,0.01770557634388975,450.50937726958944
66,20.0,0.02035228620972894,527.7006247603194
66,25.0,0.01916583006297344,537.7690687799295
66,30.0,0.02181253992881263,633.4908518129633
66,35.0,0.02007848863740075,632.9039087748938
66,40.0,0.020261020352286208,684.2389571884615
66,45.0,0.018344437345988864,676.4023124694966
66,50.0,0.019987222779958017,676.9133240196571
66,55.0,0.017796842201332482,310.68481030762075
66,60.0,0.018161905631103405,-179.09464948084465
66,65.0,0.017340512914118828,-823.9883096446122
66,70.0,0.018344437345988864,-1739.2637005592524
66,75.0,0.01916583006297344,-2816.2629739546865
66,80.0,0.01642785433969152,-2472.7327962225695
66,85.0,0.015423929907821484,-1791.40546222759
66,90.0,0.01743177877156156,-1130.7515668552232
66,95.0,0.018435703203431596,-463.9339382253193
66,100.0,0.019895956922515286,53.27993102656748
66,105.0,0.022177603358583552,472.511379260232
66,110.0,0.021721274071369902,597.5993770007373
66,115.0,0.020717349639499862,530.5146562200454
66,120.0,0.024733047366980013,577.4729674446675
66,125.0,0.024185452222323628,526.8025364275453
66,130.0,0.026558364515834626,548.1171196065521
66,135.0,0.02947887195400201,599.7113324489808
66,140.0,0.03166925253262754,638.1635717948366
66,145.0,0.031486720817742085,609.8081979363749
66,150.0,0.033220772109153966,655.0166344225771
66,155.0,0.03230811353472666,609.9800357066964
66,160.0,0.029387606096559278,593.975675436588
66,165.0,0.02455051565209455,503.8300683310297
66,170.0,0.019530893492744363,418.61104097095574
66,175.0,0.011773295610112257,255.9068587280296
66,180.0,0.009400383316601259,214.85949722392812
66,185.0,0.008487724742173953,196.94963755994692
66,190.0,0.0049283563019074566,121.0798768506169
66,195.0,0.004472027014693803,116.19314091721358
66,200.0,0.003376836725381035,90.21538368905811
66,205.0,0.0016427854339691522,47.43753340155804
66,210.0,0.002555444008396459,75.63511562747772
66,215.0,0.003376836725381035,107.85584877337678
