lon,lat,A_pred_pct
-70.0,43.0,0.6278807298126732
-69.0,43.0,0.6273573510314479
-68.0,43.0,0.630934254129609
-67.0,43.0,0.630934254129609
-66.0,43.0,0.6273573510314479
-14.0,43.0,2.0254946921384644
-13.0,43.0,2.0432254677448545
-12.0,43.0,2.0516462842684065
-11.0,43.0,2.0498202757652253
-10.0,43.0,2.0659948249549194
-9.0,43.0,2.0659948249549194
-8.0,43.0,2.0498202757652253
-7.0,43.0,2.0481619547377554
-6.0,43.0,1.906126611635635
-5.0,43.0,1.8973897083503684
-4.0,43.0,1.878513335683894
-3.0,43.0,1.850339531964008
-2.0,43.0,1.8249475161590483
-1.0,43.0,1.737590811386435
0.0,43.0,1.7255302833237662
1.0,43.0,1.6852713413940665
2.0,43.0,1.7295526334892004
3.0,43.0,1.7216515966920247
4.0,43.0,1.7702129961574713
5.0,43.0,1.7778542921016076
6.0,43.0,1.7498503077132357
7.0,43.0,1.755353986301743
8.0,43.0,1.715548811238879
9.0,43.0,1.752673034986052
10.0,43.0,1.693792507924186
13.0,43.0,3.4210036743254615
14.0,43.0,3.613239451451838
15.0,43.0,3.6130107251918675
16.0,43.0,3.715990735786007
17.0,43.0,3.753937130001177
18.0,43.0,3.7387000426485915
19.0,43.0,3.7025040953824564
20.0,43.0,3.602480739854412
21.0,43.0,3.5196796735798435
117.0,43.0,2.023047676480095
118.0,43.0,2.030384295407639
119.0,43.0,2.0053145351152164
120.0,43.0,2.4156030904176564
121.0,43.0,3.002524264345744
122.0,43.0,3.060498777018888
123.0,43.0,3.4157874206230385
124.0,43.0,3.391392672407461
125.0,43.0,3.3875213710371654
126.0,43.0,3.3875213710371654
127.0,43.0,3.3875213710371654
136.0,43.0,3.2824379827491246
137.0,43.0,3.227896449627779
138.0,43.0,3.4311122123342
139.0,43.0,3.478027955267383
140.0,43.0,3.674881231713355
141.0,43.0,4.1578876654752515
142.0,43.0,3.9335558014812295
143.0,43.0,3.621620316506082
144.0,43.0,3.532653499796636
-75.0,44.0,0.6244112712833793
-74.0,44.0,0.6202989946332788
-73.0,44.0,0.6244112712833793
-72.0,44.0,0.6244112712833793
-71.0,44.0,0.6244112712833793
-70.0,44.0,0.6278807298126732
-69.0,44.0,0.6273573510314479
-68.0,44.0,0.6273573510314479
-67.0,44.0,0.6273573510314479
-14.0,44.0,1.9966616478847372
-13.0,44.0,2.0254946921384644
-12.0,44.0,2.028139883705012
-11.0,44.0,2.040012488027291
-10.0,44.0,2.0432254677448545
-9.0,44.0,2.0491239764077913
-8.0,44.0,2.0522521304798844
-7.0,44.0,1.9443262195920832
-6.0,44.0,1.9620787119977612
-5.0,44.0,1.9720280446315057
-4.0,44.0,2.030185469784257
-3.0,44.0,2.0004855785850424
-2.0,44.0,1.9174954105593511
-1.0,44.0,1.812538735199439
0.0,44.0,1.6422344239159263
1.0,44.0,1.7083854197575652
2.0,44.0,1.7004715029147512
3.0,44.0,1.7233971418093343
4.0,44.0,1.7417346901977304
5.0,44.0,1.7702129961574713
6.0,44.0,1.7646903946750365
7.0,44.0,1.7507353076472048
8.0,44.0,1.712608054021097
9.0,44.0,1.7347378957966422
10.0,44.0,1.5735162175516104
14.0,44.0,3.241397306775997
15.0,44.0,3.246722699316857
16.0,44.0,3.3073547609610516
17.0,44.0,3.2526795961131367
18.0,44.0,3.3597943629833766
19.0,44.0,3.216587867977905
20.0,44.0,3.2096214770054226
136.0,44.0,3.409463358149508
137.0,44.0,3.417559496261365
138.0,44.0,3.4702550921596442
139.0,44.0,3.5087192745922327
140.0,44.0,3.674881231713355
141.0,44.0,3.902436508051033
142.0,44.0,3.910511105457578
143.0,44.0,3.6157931594549906
144.0,44.0,3.5366995784993676
-74.0,45.0,0.6244112712833793
-73.0,45.0,0.6244112712833793
-72.0,45.0,0.6244112712833793
-71.0,45.0,0.6244112712833793
-70.0,45.0,0.6278807298126732
-69.0,45.0,0.6278807298126732
-68.0,45.0,0.6273573510314479
-13.0,45.0,1.9988242006270938
-12.0,45.0,1.9836094578608625
-11.0,45.0,1.9836094578608625
-10.0,45.0,1.9755147225322753
-9.0,45.0,1.9372801433883706
-8.0,45.0,2.011794668095016
-7.0,45.0,1.9955472949914754
-6.0,45.0,3.169687937386146
-5.0,45.0,3.528855769644835
-4.0,45.0,3.5441586883285012
-3.0,45.0,3.5434946199368476
-2.0,45.0,3.4602430057501254
-1.0,45.0,1.6981174168510598
0.0,45.0,1.626624866473741
1.0,45.0,1.6425100147915068
2.0,45.0,1.706251697194203
3.0,45.0,1.6928564456836839
4.0,45.0,1.7295526334892004
5.0,45.0,1.7338666975307573
6.0,45.0,1.7281380268378579
7.0,45.0,1.5362052634322267
8.0,45.0,1.6413494486837712
9.0,45.0,1.5225513285844765
10.0,45.0,1.6043843918238498
136.0,45.0,3.419430482557726
137.0,45.0,3.4540894965976374
138.0,45.0,3.487971865828584
139.0,45.0,3.5162030912133293
140.0,45.0,3.625701320526447
141.0,45.0,3.6267562753438916
142.0,45.0,3.6267562753438916
143.0,45.0,3.546848752267731
144.0,45.0,3.526762278113661
-10.0,46.0,1.9425365407646216
-9.0,46.0,1.9910339320465242
-8.0,46.0,3.1659129863190403
-7.0,46.0,3.4056085716833526
-6.0,46.0,3.4982923488561655
-5.0,46.0,3.5395892824202195
-4.0,46.0,3.5380518911478256
-3.0,46.0,3.3481049362913664
-2.0,46.0,3.422617663871546
-1.0,46.0,3.512240764313302
0.0,46.0,1.6714621558572218
1.0,46.0,1.5352161198153018
2.0,46.0,1.604157502007795
3.0,46.0,1.6745168991546373
4.0,46.0,1.5248662662412125
5.0,46.0,1.4619679023765149
6.0,46.0,1.2581278696777858
7.0,46.0,1.4692323017244016
8.0,46.0,1.4866645465540858
9.0,46.0,1.4844219677161505
137.0,46.0,3.4540894965976374
138.0,46.0,3.474779839173989
139.0,46.0,3.4827272429822
140.0,46.0,3.5223664201502487
141.0,46.0,3.5242935239417155
142.0,46.0,3.5242935239417155
143.0,46.0,3.5109584683669453
144.0,46.0,3.4863254465705777
-8.0,47.0,3.2303227085451556
-7.0,47.0,3.5575303144699895
-6.0,47.0,3.5319285474958377
-5.0,47.0,3.534415853992438
-4.0,47.0,3.5520554903320583
-3.0,47.0,2.6359300925550975
-2.0,47.0,3.166531606200534
-1.0,47.0,3.5329602420952058
0.0,47.0,3.0983643159360525
1.0,47.0,1.2551889474806128
2.0,47.0,1.3940778660649882
3.0,47.0,1.19780534105236
4.0,47.0,1.1502495494110978
5.0,47.0,1.1457474050517575
6.0,47.0,1.1744483061794928
7.0,47.0,1.3310042029018747
139.0,47.0,3.4683554875979645
140.0,47.0,3.4827272429822
141.0,47.0,3.4796313131779093
142.0,47.0,3.4796313131779093
143.0,47.0,3.4796313131779093
144.0,47.0,3.4827272429822
-8.0,48.0,3.2574234556154407
-7.0,48.0,2.8448776670216365
-6.0,48.0,3.165763996936166
-5.0,48.0,3.6569109380464284
-4.0,48.0,3.840724872855081
-3.0,48.0,3.8554727578333314
-2.0,48.0,3.8836229981879105
-1.0,48.0,3.1988161412065947
0.0,48.0,1.3054286222557407
1.0,48.0,1.149421094782172
2.0,48.0,1.00222196590942
3.0,48.0,0.937584785101494
4.0,48.0,0.9059999964061435
5.0,48.0,0.8789962791957912
6.0,48.0,0.9870553434972124
-9.0,49.0,2.8893977483030424
-8.0,49.0,3.3338253481189
-7.0,49.0,3.476750613636241
-6.0,49.0,2.9886637538986305
-5.0,49.0,1.4819531274949553
-4.0,49.0,1.529918370209739
-3.0,49.0,1.5940883770507701
-2.0,49.0,1.5424412691640037
-1.0,49.0,1.171771390591133
0.0,49.0,1.0061941524323514
1.0,49.0,0.9278420261540494
2.0,49.0,0.9598373527983627
3.0,49.0,0.9426380575535095
4.0,49.0,0.9035032776833458
5.0,49.0,0.9221784437177818
6.0,49.0,0.9971663558668328
7.0,49.0,1.0537784804833052
8.0,49.0,2.540369145244094
9.0,49.0,3.0126584708508357
-10.0,50.0,0.9322602697187339
-9.0,50.0,2.602851065433332
-8.0,50.0,2.6070873469148825
-7.0,50.0,2.6329574628758237
-6.0,50.0,3.024686437209249
-5.0,50.0,1.3006444421101568
-4.0,50.0,1.335138746786
-3.0,50.0,1.3791219084141393
-2.0,50.0,1.1995997408325707
-1.0,50.0,0.9853801557397285
0.0,50.0,0.9454083454811426
1.0,50.0,0.9278420261540494
2.0,50.0,0.9922682539171132
3.0,50.0,0.8900349393910125
4.0,50.0,0.7972549585002514
5.0,50.0,0.7856411027090856
6.0,50.0,1.0506725985453764
7.0,50.0,2.7726052866423303
8.0,50.0,2.8566703482282154
9.0,50.0,2.802998658450056
10.0,50.0,1.8896804418590765
11.0,50.0,2.0869719524563344
-11.0,51.0,0.9296058592485343
-10.0,51.0,0.9426052076555971
-9.0,51.0,0.9389946259506886
-8.0,51.0,0.9181480251744716
-7.0,51.0,0.9652636783846443
-6.0,51.0,0.9682656704249459
-5.0,51.0,1.0790144604113263
-4.0,51.0,1.2786577168439466
-3.0,51.0,1.0370401488019716
-2.0,51.0,1.0631193137518358
-1.0,51.0,0.8906794513849017
0.0,51.0,0.8729518766284606
1.0,51.0,2.11237159912984
2.0,51.0,0.9582737318233645
3.0,51.0,0.8003098591083208
4.0,51.0,0.6420740575694803
5.0,51.0,0.7987878291558105
6.0,51.0,2.8933755427528944
7.0,51.0,2.920135168704951
8.0,51.0,2.85808780467605
9.0,51.0,1.8896804418590765
10.0,51.0,1.9587010532976088
11.0,51.0,0.9789973775524508
12.0,51.0,0.7143827983043082
13.0,51.0,0.7008916240599727
14.0,51.0,0.7192440454999229
15.0,51.0,0.6948443597033714
16.0,51.0,0.6845173094850375
17.0,51.0,0.6834251528935218
-11.0,52.0,0.9296058592485343
-10.0,52.0,0.9426052076555971
-9.0,52.0,0.9188702173559553
-8.0,52.0,0.9201821826921768
-7.0,52.0,0.9545349595089175
-6.0,52.0,0.9661890635895367
-5.0,52.0,0.9228189266840424
-4.0,52.0,1.127458224162359
-3.0,52.0,1.1602548249963633
-2.0,52.0,1.0577736903774622
-1.0,52.0,1.0482686861785144
0.0,52.0,1.713388716209471
1.0,52.0,1.6725705961914379
2.0,52.0,0.5808757434925298
3.0,52.0,0.7221746782852596
4.0,52.0,0.5026088089952355
5.0,52.0,1.0235165594847815
6.0,52.0,2.8934163382648994
7.0,52.0,2.7547855665107606
8.0,52.0,1.8896804418590765
9.0,52.0,0.9750497039888241
10.0,52.0,0.7771949359671417
11.0,52.0,2.174299615867876
12.0,52.0,0.7170725983374727
13.0,52.0,0.7105254026008306
14.0,52.0,0.7094833756721024
15.0,52.0,0.6845173094850375
16.0,52.0,0.6834251528935218
17.0,52.0,0.6794239454931963
18.0,52.0,0.6794239454931963
-11.0,53.0,1.0372644704619542
-10.0,53.0,0.9992748239129932
-9.0,53.0,0.9855372201634799
-8.0,53.0,0.9238390729312885
-7.0,53.0,0.9734133682195949
-6.0,53.0,1.435547367431041
-5.0,53.0,0.9328008336616835
-4.0,53.0,1.1045718026772167
-3.0,53.0,1.1314099324904814
-2.0,53.0,1.137631386845262
-1.0,53.0,0.8831953039044841
0.0,53.0,0.9040587902249005
1.0,53.0,0.8534634957499108
2.0,53.0,0.8066519866334824
3.0,53.0,0.8812663272399419
4.0,53.0,0.7826557033706469
5.0,53.0,1.0270416233916968
6.0,53.0,3.0134064863806627
7.0,53.0,0.8803590609096041
8.0,53.0,0.8821952401038847
9.0,53.0,0.9110509858832446
10.0,53.0,0.9547468137946783
11.0,53.0,2.1980080863695264
12.0,53.0,0.7471718241959692
13.0,53.0,0.7373500992377017
14.0,53.0,0.708500996844975
15.0,53.0,0.6806106294473425
16.0,53.0,0.6733140529035272
17.0,53.0,0.6721542060045618
18.0,53.0,0.6976925187351158
19.0,53.0,0.7324339865810136
20.0,53.0,0.7658140697616573
-11.0,54.0,1.0656121890224426
-10.0,54.0,1.0653410231983402
-9.0,54.0,1.0461238394398713
-8.0,54.0,0.9877722783416615
-7.0,54.0,0.9855372201634799
-6.0,54.0,0.9679150295251141
-5.0,54.0,1.1754748482401338
-4.0,54.0,0.8109192212532321
-3.0,54.0,1.2852051306744603
-2.0,54.0,0.9994329551274314
-1.0,54.0,2.04384601000406
0.0,54.0,0.8337539986820758
1.0,54.0,0.827170649141605
2.0,54.0,0.4992329655038644
3.0,54.0,0.47253156175949207
4.0,54.0,0.8351741817879289
5.0,54.0,0.6924522506896362
6.0,54.0,0.5709877513901552
7.0,54.0,0.460144180347986
8.0,54.0,1.863010203143823
9.0,54.0,0.9515152894870466
10.0,54.0,2.1448792010083855
11.0,54.0,2.2055681215946965
12.0,54.0,1.870889550925999
13.0,54.0,0.7631810291944549
14.0,54.0,0.6857219482967959
15.0,54.0,0.6690890153133346
16.0,54.0,0.6711029407528456
17.0,54.0,0.696858622260471
18.0,54.0,0.6950720305746019
19.0,54.0,0.7499417959296014
20.0,54.0,0.7543510579703043
21.0,54.0,0.7557121695479636
22.0,54.0,0.7557121695479636
-11.0,55.0,1.0615657848202384
-10.0,55.0,1.0563827048585392
-9.0,55.0,1.0538895077416377
-8.0,55.0,1.1182033262834705
-7.0,55.0,1.180708670717604
-6.0,55.0,1.2046922894084358
-5.0,55.0,1.2979569102663555
-4.0,55.0,1.5903413069363475
-3.0,55.0,1.3005261199808527
-2.0,55.0,2.2689577727500407
-1.0,55.0,2.469922718489925
0.0,55.0,0.9054466636985024
1.0,55.0,0.82670286566079
2.0,55.0,0.7471009543280949
3.0,55.0,0.7933729703105719
4.0,55.0,0.4661905939449606
5.0,55.0,0.6270208613042879
6.0,55.0,0.7442660889313881
7.0,55.0,0.8946147870725653
8.0,55.0,0.9932682243545158
9.0,55.0,0.8776203889608655
10.0,55.0,3.514991137452111
11.0,55.0,3.412971249029425
12.0,55.0,2.2839418385142136
13.0,55.0,0.5194306339764949
14.0,55.0,0.6914943369211287
15.0,55.0,0.6240550530158125
16.0,55.0,0.5720183295453016
17.0,55.0,0.7408641417853685
18.0,55.0,0.7978809610082429
19.0,55.0,0.9453630943684855
20.0,55.0,0.9451256630614013
21.0,55.0,0.9017084002755513
22.0,55.0,0.8404611392105227
23.0,55.0,2.0961855510121525
-10.0,56.0,1.1668857353568993
-9.0,56.0,1.1810414065708998
-8.0,56.0,1.1969214351038062
-7.0,56.0,1.2130436828462545
-6.0,56.0,1.2259876751361845
-5.0,56.0,1.1716389121623705
-4.0,56.0,1.103302408052049
-3.0,56.0,0.7781683849448001
-2.0,56.0,0.5870075362055829
-1.0,56.0,0.7054315177273027
0.0,56.0,0.6967195812691687
1.0,56.0,0.6804837675191185
2.0,56.0,0.8060057677591823
3.0,56.0,0.5856739526022315
4.0,56.0,0.5288801212239489
5.0,56.0,0.7585762944639383
6.0,56.0,0.8351547541334686
7.0,56.0,0.7531791793706523
8.0,56.0,1.1632092680087378
9.0,56.0,0.8761548786372357
10.0,56.0,4.128294757651758
11.0,56.0,3.427432892648758
12.0,56.0,3.4631354254568594
13.0,56.0,3.5033985782378294
14.0,56.0,1.7420996069679564
15.0,56.0,0.750866216583168
16.0,56.0,0.7571416541762539
17.0,56.0,2.892633907203273
18.0,56.0,2.536203879168478
19.0,56.0,2.445009597381691
20.0,56.0,2.450869444901032
21.0,56.0,2.4261864441090544
22.0,56.0,2.269043128902841
23.0,56.0,2.1125567640734464
-8.0,57.0,0.8488913872525412
-7.0,57.0,0.8683123059109755
-6.0,57.0,0.768928604865902
-5.0,57.0,0.7007283303281904
-4.0,57.0,0.6035862770830959
-3.0,57.0,0.615181913029872
-2.0,57.0,0.8694452400126439
-1.0,57.0,0.7191969121401919
0.0,57.0,0.7210679645336967
1.0,57.0,0.7393492541787068
2.0,57.0,0.7278070450699305
3.0,57.0,0.7672734379409055
4.0,57.0,0.701937010812129
5.0,57.0,0.832939538921643
6.0,57.0,0.8958236734144707
7.0,57.0,0.9390599410686288
8.0,57.0,1.0734200736998547
9.0,57.0,0.8244532914117968
10.0,57.0,2.8179031855009944
11.0,57.0,2.4317328866330437
12.0,57.0,2.962433342541501
13.0,57.0,2.557219509076782
14.0,57.0,2.1681640268126876
15.0,57.0,2.945808291967414
16.0,57.0,3.2370822094728466
17.0,57.0,3.82282281219586
18.0,57.0,2.405670039886681
19.0,57.0,2.465501352729044
20.0,57.0,2.4590848145116913
21.0,57.0,2.4206271716327645
22.0,57.0,2.272545684808837
23.0,57.0,2.093040583883016
-8.0,58.0,0.7600657029977784
-7.0,58.0,0.6700660251849357
-6.0,58.0,0.6173067457886474
-5.0,58.0,0.5940342674271736
-4.0,58.0,0.6434001232074298
-3.0,58.0,0.4460152949330335
-2.0,58.0,0.6331439263548517
-1.0,58.0,0.8126283938063892
0.0,58.0,0.7070332481204615
1.0,58.0,0.6972498924167717
2.0,58.0,0.706961644471289
3.0,58.0,0.7438028687201428
4.0,58.0,0.8426754584451313
5.0,58.0,0.899867903923372
6.0,58.0,0.9147245286231723
7.0,58.0,0.8323852453017908
8.0,58.0,0.9644451187257778
9.0,58.0,0.7943859420546419
10.0,58.0,1.2025592788507835
11.0,58.0,3.0323237780958943
12.0,58.0,3.146991924526466
13.0,58.0,3.0892989571438005
14.0,58.0,3.1392086991793393
15.0,58.0,3.519292373228848
16.0,58.0,3.489902232312222
17.0,58.0,3.300744602884517
18.0,58.0,3.0980037955183413
19.0,58.0,2.501967023853454
20.0,58.0,2.434723568224837
21.0,58.0,2.2736359977134857
22.0,58.0,2.0546313304992267
23.0,58.0,1.937140221785213
24.0,58.0,1.9107992416784954
-8.0,59.0,0.6311312730597122
-7.0,59.0,0.6146002703167593
-6.0,59.0,0.5940342674271736
-5.0,59.0,0.5708040381081042
-4.0,59.0,0.6425932984205525
-3.0,59.0,0.5136786944920537
-2.0,59.0,0.6190146896081358
-1.0,59.0,0.6427247847818746
0.0,59.0,0.6499026738327665
1.0,59.0,0.6513593655977331
2.0,59.0,0.6890405935181231
3.0,59.0,0.7411357943800064
4.0,59.0,0.868220292493073
5.0,59.0,0.9003254690618036
6.0,59.0,0.7934939582319994
7.0,59.0,0.7955551244934864
8.0,59.0,0.9371496463550796
9.0,59.0,0.7703644392350404
10.0,59.0,1.2178684827908912
11.0,59.0,1.197370853792033
12.0,59.0,3.105981452478893
13.0,59.0,3.4469653795057735
14.0,59.0,3.107228420679964
15.0,59.0,3.213959026505846
16.0,59.0,3.1582421043464532
17.0,59.0,3.084569781441994
18.0,59.0,2.4473550770871126
19.0,59.0,2.448721274764218
20.0,59.0,2.1154180456030804
21.0,59.0,2.0351635297938198
22.0,59.0,2.0730748103325483
23.0,59.0,2.0642409532321473
24.0,59.0,2.0642409532321473
25.0,59.0,2.019188262338391
26.0,59.0,1.9792746645056465
-8.0,60.0,0.6158831962866119
-7.0,60.0,0.6031658586406992
-6.0,60.0,0.5793713234325893
-5.0,60.0,0.5708040381081042
-4.0,60.0,0.6660100989573718
-3.0,60.0,0.6307242405992718
-2.0,60.0,0.6283245442605437
-1.0,60.0,0.6342744609258895
0.0,60.0,0.6510889017590119
1.0,60.0,0.6532194155463112
2.0,60.0,0.6458404938493506
3.0,60.0,0.6546896814167006
5.0,60.0,0.9003254690618036
6.0,60.0,0.7957620723470796
7.0,60.0,0.7934939582319994
8.0,60.0,0.7920445357759354
9.0,60.0,0.7728307922475092
10.0,60.0,0.7891801847360759
11.0,60.0,1.2025592788507835
12.0,60.0,3.1388216877435346
13.0,60.0,3.4594395768847925
14.0,60.0,3.1306884923307043
15.0,60.0,3.21767242082398
16.0,60.0,3.01884333385587
17.0,60.0,2.696461032459344
18.0,60.0,2.310623280755409
19.0,60.0,2.0494050735470366
20.0,60.0,2.0596401300845106
21.0,60.0,2.0072983392506356
22.0,60.0,2.0044890258389674
23.0,60.0,2.0089426398151424
24.0,60.0,2.04611081766469
25.0,60.0,2.056262336894849
26.0,60.0,2.0702480252358404
-7.0,61.0,0.5966201112310077
-6.0,61.0,0.5793713234325893
-5.0,61.0,0.5793713234325893
-4.0,61.0,0.6294165538062184
-3.0,61.0,0.632435429351732
-2.0,61.0,0.6294641884155526
-1.0,61.0,0.6322734850629547
0.0,61.0,0.6402485969037306
1.0,61.0,0.6484498441967326
2.0,61.0,0.6453171150681253
7.0,61.0,0.7977287969122073
8.0,61.0,0.7681409681076253
9.0,61.0,0.7745561192620148
11.0,61.0,1.2143378350419656
12.0,61.0,2.2180469583804845
15.0,61.0,2.78242397639057
16.0,61.0,2.4180953999534114
17.0,61.0,2.36292826508235
18.0,61.0,2.0043363872114517
19.0,61.0,1.9932977728589722
20.0,61.0,1.9032754851697233
21.0,61.0,1.897604163942816
22.0,61.0,1.8845380848029414
23.0,61.0,1.9793399558778746
24.0,61.0,1.9967730531494128
25.0,61.0,2.0184300195148874
26.0,61.0,2.056262336894849
27.0,61.0,2.0702480252358404
