farm_id,theta_deg,state,upstream_turbine_index,downstream_turbine_index,upstream_alongwind_D,upstream_crosswind_D,downstream_alongwind_D,downstream_crosswind_D,pair_velocity_deficit_pct
2,140.0,bad,51,42,73.38938515184725,22.367465933108317,75.92956848716136,21.473420686049277,5.110694595738371
2,140.0,bad,63,42,61.29216977337489,22.211633590092035,75.92956848716136,21.473420686049277,9.611521448892258
2,140.0,bad,73,42,52.61962891941046,21.48659747603016,75.92956848716136,21.473420686049277,5.263991901064145
2,140.0,bad,246,42,35.07062009879716,21.438491796176002,75.92956848716136,21.473420686049277,2.2580219011388434
2,140.0,bad,247,42,32.78591764209324,21.421491639657457,75.92956848716136,21.473420686049277,2.0680456909610383
2,140.0,bad,256,42,41.85843522941153,21.473424268672026,75.92956848716136,21.473420686049277,3.0071456639751073
2,140.0,bad,266,42,37.3216985067124,21.43584888169611,75.92956848716136,21.473420686049277,2.472007140892478
2,140.0,bad,272,42,39.6109994686204,21.43165437102718,75.92956848716136,21.473420686049277,2.722404378678425
2,140.0,bad,61,43,59.35012178684646,11.60178270551891,78.5707331844865,11.32583166761195,6.840444201790999
2,140.0,bad,66,43,63.101400166431475,10.028915277131027,78.5707331844865,11.32583166761195,3.863012180449242
2,140.0,bad,71,43,56.37697454099812,10.693942890219631,78.5707331844865,11.32583166761195,5.635332352414991
