farm_id,year,n_turb,capacity_kW,n_hours,AEP_kWh,CF,WakeLoss,Volatility_kW,CV,P5_kW,P95_kW,RampFreq,low_hours,high_hours
3,2024,441,4410000.0,7985,13755838383.7,0.3906,0.1441,1430065.8,0.8301,75353.1,4063815.0,0.0408,0.2247,0.1955
4,2024,364,3640000.0,8062,10618054836.6,0.3618,0.2027,1044769.5,0.7933,69725.0,3354145.1,0.0234,0.1995,0.1196
6,2024,292,2920000.0,7578,7607323083.8,0.3438,0.1330,900853.4,0.8974,37829.5,2690780.0,0.0472,0.2747,0.1457
8,2024,278,2780000.0,8168,9808335233.8,0.4320,0.1224,865033.8,0.7204,68067.4,2561770.0,0.0268,0.1638,0.1925
12,2024,244,2440000.0,8031,7490928909.0,0.3823,0.1487,748241.4,0.8022,49137.9,2248460.0,0.0257,0.2135,0.1595
14,2024,181,1810000.0,7407,5157517651.5,0.3847,0.1181,594157.1,0.8533,23563.0,1667915.0,0.0560,0.2568,0.1916
19,2024,171,1710000.0,7833,4456671917.8,0.3327,0.1544,526083.5,0.9246,22372.0,1575765.0,0.0400,0.2920,0.1402
21,2024,162,1620000.0,7847,6454035126.8,0.5077,0.0730,575506.9,0.6997,31855.4,1492830.0,0.0338,0.1771,0.3510
24,2024,156,1560000.0,7887,3768453020.8,0.3063,0.2049,446148.9,0.9337,19841.1,1437446.8,0.0325,0.2808,0.1085
28,2024,134,1340000.0,8119,4494095750.0,0.4131,0.1165,451717.9,0.8161,22262.4,1234810.0,0.0508,0.2253,0.2260
32,2024,128,1280000.0,8061,3576532701.9,0.3466,0.1452,354472.3,0.7989,25462.6,1179520.0,0.0283,0.1923,0.1066
33,2024,109,1090000.0,7732,3041844710.8,0.3609,0.0907,323679.3,0.8228,18476.6,1004435.0,0.0354,0.2290,0.1304
34,2024,125,1250000.0,8118,6314487518.7,0.6223,0.0810,418577.2,0.5381,34315.7,1151875.0,0.0256,0.1072,0.4761
35,2024,120,1200000.0,8022,3827122303.1,0.3976,0.1498,361779.5,0.7583,24223.8,1105800.0,0.0276,0.1801,0.1566
37,2024,114,1140000.0,8032,2747465488.6,0.3001,0.1357,309313.1,0.9043,20386.6,1045259.5,0.0347,0.2704,0.0867
38,2024,115,1150000.0,8289,3752221502.0,0.3936,0.1433,372188.6,0.8222,21243.5,1059725.0,0.0362,0.2210,0.1942
39,2024,114,1140000.0,7362,3924938611.5,0.4677,0.0707,428874.9,0.8044,13310.1,1050510.0,0.0383,0.2547,0.3507
41,2024,102,1020000.0,8046,3381675272.4,0.4121,0.1095,338467.2,0.8053,18705.4,939930.0,0.0351,0.2245,0.2150
42,2024,111,1110000.0,7784,5065492106.6,0.5863,0.0287,401526.3,0.6170,19793.9,1022865.0,0.0335,0.1461,0.4847
44,2024,108,1080000.0,7794,3323203129.4,0.3948,0.0962,351947.2,0.8254,18558.7,995220.0,0.0527,0.2224,0.1990
45,2024,106,1060000.0,8118,5289534372.4,0.6147,0.0922,356885.1,0.5477,26506.2,976790.0,0.0225,0.1133,0.4653
46,2024,105,1050000.0,8217,5733304585.4,0.6645,0.0489,338729.2,0.4855,38632.9,967575.0,0.0279,0.0936,0.5379
47,2024,104,1040000.0,7976,3137335680.9,0.3782,0.1174,309557.5,0.7870,20426.1,958360.0,0.0413,0.1988,0.1399
50,2024,100,1000000.0,7716,2698464436.5,0.3497,0.1205,316402.3,0.9047,13990.8,921500.0,0.0450,0.2789,0.1572
52,2024,90,900000.0,8104,4365652774.2,0.5986,0.0767,297003.0,0.5513,24890.2,829350.0,0.0258,0.1108,0.4156
56,2024,83,830000.0,7479,2251827167.1,0.3628,0.1233,275285.2,0.9143,7925.0,764845.0,0.0271,0.2932,0.1909
57,2024,80,800000.0,7707,924016237.0,0.1499,0.4250,129611.0,1.0811,6357.8,393426.4,0.0067,0.4968,0.0064
62,2024,79,790000.0,7466,2580080374.5,0.4374,0.0964,286096.4,0.8279,9343.7,727985.0,0.0317,0.2672,0.2935
63,2024,75,750000.0,7874,1968542599.4,0.3333,0.1676,227344.0,0.9094,10764.2,691125.0,0.0522,0.2697,0.1382
64,2024,75,750000.0,7359,1173039929.4,0.2125,0.0970,157608.6,0.9887,10248.8,514749.0,0.0130,0.3677,0.0230
66,2024,74,740000.0,8019,2000213103.7,0.3371,0.1763,223139.5,0.8946,11422.6,681910.0,0.0650,0.2642,0.1317
70,2024,70,700000.0,7494,1628567264.6,0.3105,0.1620,203540.8,0.9366,8461.2,645050.0,0.0432,0.2965,0.1113
71,2024,69,690000.0,7121,2502597407.3,0.5093,0.0773,251391.7,0.7153,9871.5,635835.0,0.0285,0.2060,0.3696
72,2024,68,680000.0,8022,2230183304.1,0.4088,0.1257,207375.3,0.7459,13766.2,626620.0,0.0324,0.1745,0.1723
74,2024,62,620000.0,8176,2312279431.1,0.4562,0.0749,215866.3,0.7633,11789.8,571330.0,0.0362,0.1936,0.2858
76,2024,61,610000.0,7633,1649821563.7,0.3543,0.0636,188368.1,0.8715,10947.0,562115.0,0.0574,0.2538,0.1494
77,2024,60,600000.0,7691,1477790078.8,0.3202,0.1190,163427.9,0.8505,9098.5,552425.4,0.0408,0.2508,0.0887
78,2024,60,600000.0,7411,1551021718.9,0.3488,0.1382,187945.4,0.8980,6905.6,552900.0,0.0509,0.2761,0.1548
79,2024,60,600000.0,7703,1739070293.9,0.3763,0.0959,195706.9,0.8669,8708.1,552900.0,0.0540,0.2609,0.1869
81,2024,59,590000.0,8022,2718310338.7,0.5743,0.0875,196580.6,0.5801,16179.9,543685.0,0.0253,0.1218,0.3888
82,2024,58,580000.0,7964,1854733015.6,0.4015,0.0981,190492.8,0.8180,9591.1,534470.0,0.0499,0.2212,0.2073
85,2024,56,560000.0,7909,1862456192.0,0.4205,0.1121,190636.5,0.8095,9135.7,516040.0,0.0372,0.2265,0.2400
86,2024,56,560000.0,7721,1171373675.3,0.2709,0.0482,147079.7,0.9695,8268.0,496641.5,0.0136,0.3286,0.0677
88,2024,55,550000.0,7620,1386055473.4,0.3307,0.1194,167643.4,0.9216,7579.0,506825.0,0.0520,0.2881,0.1344
89,2024,55,550000.0,8273,1757803357.4,0.3863,0.1350,176108.8,0.8288,10233.4,506825.0,0.0382,0.2251,0.1837
90,2024,55,550000.0,7908,1359010051.0,0.3125,0.1434,144073.4,0.8384,10487.0,498529.6,0.0216,0.2403,0.0745
91,2024,55,550000.0,7896,1405933700.5,0.3237,0.1488,155558.4,0.8736,8728.2,506825.0,0.0494,0.2527,0.1022
92,2024,54,540000.0,8256,1884582984.2,0.4227,0.1052,177216.4,0.7764,12698.0,497610.0,0.0443,0.1946,0.2209
94,2024,50,500000.0,7541,1344591964.8,0.3566,0.1142,159943.6,0.8970,6153.7,460750.0,0.0602,0.2851,0.1635
97,2024,49,490000.0,7850,1166823397.6,0.3033,0.2044,131270.2,0.8831,7532.7,449151.2,0.0422,0.2524,0.0827
98,2024,48,480000.0,7437,946005591.0,0.2650,0.1461,126479.7,0.9943,5196.6,431447.6,0.0334,0.3445,0.0722
101,2024,47,470000.0,8022,2272551105.6,0.6027,0.0424,155767.7,0.5499,14815.6,433105.0,0.0254,0.1111,0.4378
103,2024,41,410000.0,7909,1367817023.3,0.4218,0.1093,139924.0,0.8091,6594.1,377815.0,0.0365,0.2270,0.2421
104,2024,39,390000.0,8163,1295976168.5,0.4071,0.1042,124691.5,0.7854,8337.1,359385.0,0.0415,0.1975,0.1963
105,2024,40,400000.0,7631,1052781930.8,0.3449,0.1388,122536.6,0.8882,4757.1,368600.0,0.0288,0.2802,0.1335
106,2024,37,370000.0,7841,1197504775.1,0.4128,0.0679,124138.9,0.8128,6914.5,340955.0,0.0670,0.2199,0.2241
107,2024,39,390000.0,7721,769660155.9,0.2556,0.1020,97604.8,0.9791,5421.3,329461.9,0.0113,0.3392,0.0548
108,2024,38,380000.0,7541,1071558794.7,0.3739,0.0712,123848.6,0.8716,5475.2,350170.0,0.0633,0.2695,0.1829
109,2024,38,380000.0,8039,1167872542.9,0.3823,0.0925,120433.3,0.8290,6974.2,350170.0,0.0394,0.2225,0.1809
110,2024,38,380000.0,7874,1074763012.4,0.3592,0.0986,120248.4,0.8810,6620.4,350170.0,0.0305,0.2549,0.1660
111,2024,36,360000.0,7908,913772421.2,0.3210,0.1200,96340.4,0.8338,7014.0,330291.8,0.0243,0.2358,0.0833
112,2024,36,360000.0,7793,810567183.6,0.2889,0.0346,99339.8,0.9551,5473.6,327242.5,0.0154,0.3149,0.0846
114,2024,34,340000.0,7658,1154713739.5,0.4435,0.0857,113512.5,0.7528,6133.9,313310.0,0.0657,0.1993,0.2434
115,2024,35,350000.0,7778,764648314.6,0.2809,0.1183,93596.6,0.9521,6052.8,309670.2,0.0165,0.3110,0.0733
118,2024,32,320000.0,8168,1005909821.8,0.3849,0.0821,99951.0,0.8116,6843.4,294880.0,0.0422,0.2081,0.1732
119,2024,32,320000.0,7541,846481675.0,0.3508,0.1539,97811.4,0.8714,4187.3,294880.0,0.0260,0.2659,0.1362
120,2024,32,320000.0,7879,830897393.9,0.3296,0.1176,85259.2,0.8085,6548.1,293517.8,0.0347,0.2101,0.0901
124,2024,29,290000.0,7951,1298125976.5,0.5630,0.0705,98131.2,0.6011,7944.8,267235.0,0.0250,0.1328,0.3847
125,2024,28,280000.0,7872,1239331492.8,0.5623,0.0552,99206.2,0.6301,6403.0,258020.0,0.0254,0.1460,0.4240
126,2024,27,270000.0,8004,724271724.6,0.3351,0.1116,81554.8,0.9013,4259.8,248805.0,0.0185,0.2715,0.1278
130,2024,26,260000.0,7707,476212645.9,0.2377,0.0882,60322.7,0.9763,3028.9,201370.4,0.0160,0.3418,0.0385
131,2024,25,250000.0,7716,687000470.9,0.3561,0.1043,79272.5,0.8903,3773.7,230375.0,0.0490,0.2640,0.1643
132,2024,24,240000.0,7612,624254778.3,0.3417,0.1017,73099.3,0.8914,3711.0,221160.0,0.0561,0.2597,0.1454
133,2024,24,240000.0,7689,497937089.1,0.2698,0.0902,63290.2,0.9773,2660.5,208977.6,0.0126,0.3328,0.0675
135,2024,23,230000.0,6659,382357658.3,0.2497,0.1572,61510.9,1.0713,1889.9,206952.6,0.0436,0.3978,0.0742
139,2024,20,200000.0,6937,458057782.6,0.3302,0.1143,64967.1,0.9839,1972.0,184300.0,0.0616,0.3396,0.1681
141,2024,18,180000.0,7793,404051107.1,0.2880,0.0376,49598.4,0.9566,3113.7,163235.5,0.0160,0.3184,0.0847
143,2024,16,160000.0,7721,421785048.1,0.3414,0.0061,49062.1,0.8981,2546.2,147440.0,0.0159,0.2744,0.1363
147,2024,12,120000.0,7507,299365458.4,0.3323,0.0387,35563.6,0.8918,2234.0,110580.0,0.0557,0.2578,0.1324
151,2024,10,100000.0,7411,293362573.4,0.3958,0.0341,33424.7,0.8444,1785.7,92150.0,0.0605,0.2376,0.2175
159,2024,7,70000.0,7895,171237219.3,0.3098,0.0367,20006.1,0.9224,1287.3,64505.0,0.0165,0.2873,0.1001
165,2024,4,40000.0,7554,89191563.0,0.2952,0.0608,11028.6,0.9341,668.2,36860.0,0.0441,0.2886,0.0943
166,2024,4,40000.0,7153,106219481.8,0.3712,0.0275,13072.8,0.8803,688.4,36860.0,0.0657,0.2743,0.1852
168,2024,3,30000.0,7345,59525856.3,0.2701,0.0421,7736.8,0.9547,503.5,27320.4,0.0395,0.2997,0.0730
169,2024,3,30000.0,7620,83051144.3,0.3633,0.0326,9390.4,0.8616,613.2,27645.0,0.0446,0.2478,0.1594
145,2024,14,140000.0,6843,261018031.2,0.2725,0.0959,39266.9,1.0294,1359.3,129010.0,0.0406,0.3604,0.0913
2,2014,183,1830000.0,8044,6892658738.3,0.4682,0.1761,640390.2,0.7474,23145.2,1686345.0,0.0377,0.2080,0.2888
7,2014,130,1300000.0,8261,5979990736.6,0.5568,0.1083,452795.8,0.6255,36158.5,1197950.0,0.0476,0.1401,0.4019
9,2014,240,2400000.0,8007,9760039162.4,0.5079,0.1371,858302.6,0.7041,46276.5,2211600.0,0.0413,0.1788,0.3588
10,2014,2,20000.0,8279,99187968.5,0.5990,0.0164,6729.7,0.5617,756.7,18430.0,0.0400,0.1036,0.4486
11,2014,208,2080000.0,8198,9611154759.9,0.5636,0.1161,722071.0,0.6159,53956.0,1916720.0,0.0377,0.1387,0.4130
13,2014,215,2150000.0,8049,7407177412.0,0.4280,0.1892,744682.7,0.8092,27637.8,1981225.0,0.0552,0.2266,0.2556
15,2014,44,440000.0,8102,1687534775.9,0.4734,0.1308,155121.1,0.7447,7259.5,405460.0,0.0496,0.2085,0.3039
16,2014,80,800000.0,8312,3952183665.6,0.5943,0.0578,273400.7,0.5750,24715.7,737200.0,0.0309,0.1204,0.4481
17,2014,175,1750000.0,8117,6402179773.7,0.4507,0.1674,609194.5,0.7724,20774.9,1612625.0,0.0622,0.2105,0.2805
18,2014,77,770000.0,8252,3658803199.0,0.5758,0.0821,264195.0,0.5959,25248.7,709555.0,0.0326,0.1209,0.4237
20,2014,80,800000.0,8282,3763490077.8,0.5680,0.1086,278985.4,0.6139,18795.8,737200.0,0.0386,0.1430,0.4178
22,2014,108,1080000.0,8141,4344744194.2,0.4942,0.1348,364565.6,0.6831,21070.1,995220.0,0.0263,0.1672,0.2914
23,2014,22,220000.0,8286,1073573949.5,0.5889,0.0555,75324.5,0.5814,7563.6,202730.0,0.0293,0.1189,0.4409
25,2014,79,790000.0,8217,3427662737.5,0.5280,0.1428,273096.1,0.6547,17337.9,727985.0,0.0327,0.1572,0.3502
26,2014,102,1020000.0,8062,4189134096.3,0.5094,0.1058,357279.1,0.6876,21563.7,939930.0,0.0424,0.1637,0.3458
27,2014,81,810000.0,8241,3739613791.5,0.5602,0.1136,286531.3,0.6314,19059.2,746415.0,0.0268,0.1548,0.4151
30,2014,129,1290000.0,8127,4975902285.5,0.4746,0.1601,449130.9,0.7336,21701.4,1188735.0,0.0418,0.1923,0.2935
31,2014,49,490000.0,8134,1917726506.5,0.4812,0.1600,174248.6,0.7391,6988.0,451535.0,0.0561,0.2084,0.3178
43,2014,111,1110000.0,8194,5009791905.9,0.5508,0.0815,384135.4,0.6283,29360.6,1022865.0,0.0295,0.1438,0.3878
49,2014,101,1010000.0,8094,3590439628.4,0.4392,0.2030,354800.9,0.7998,12680.4,930715.0,0.0657,0.2302,0.2722
55,2014,88,880000.0,8076,3641685639.1,0.5124,0.1430,314535.5,0.6975,15013.5,810920.0,0.0713,0.1783,0.3590
59,2014,73,730000.0,8213,3214436923.7,0.5361,0.1506,262535.1,0.6708,14081.1,672695.0,0.0701,0.1744,0.3924
60,2014,80,800000.0,8223,3948639777.4,0.6002,0.0607,276727.5,0.5763,24751.6,737200.0,0.0338,0.1229,0.4701
61,2014,80,800000.0,8204,3726582733.8,0.5678,0.1123,280419.8,0.6173,20303.5,737200.0,0.0363,0.1420,0.4209
67,2014,73,730000.0,8125,2674971218.2,0.4510,0.1974,257105.1,0.7809,8655.0,672695.0,0.0740,0.2272,0.2843
68,2014,37,370000.0,8255,1874556858.7,0.6137,0.0375,127257.6,0.5604,11886.6,340955.0,0.0420,0.1151,0.4896
83,2014,58,580000.0,7684,1728344436.7,0.3878,0.2321,204500.5,0.9092,4875.4,534470.0,0.0519,0.2948,0.2395
84,2014,25,250000.0,7957,880102141.7,0.4424,0.1359,87198.6,0.7884,4011.2,230375.0,0.0549,0.2179,0.2727
87,2014,38,380000.0,8072,1597430992.6,0.5208,0.0890,132350.8,0.6688,8889.7,350170.0,0.0388,0.1558,0.3553
96,2014,50,500000.0,8078,1687785918.5,0.4179,0.1760,167853.2,0.8034,7155.8,460750.0,0.0555,0.2189,0.2312
99,2014,15,150000.0,8175,536639510.3,0.4376,0.1195,48609.0,0.7405,3144.2,138225.0,0.0218,0.1858,0.2193
100,2014,48,480000.0,8034,1574173828.9,0.4082,0.1420,156048.2,0.7964,9313.6,442320.0,0.0408,0.2104,0.2035
102,2014,45,450000.0,8028,1395077249.8,0.3862,0.1743,146639.5,0.8438,6239.8,414675.0,0.0410,0.2375,0.1917
113,2014,36,360000.0,8052,1350242021.4,0.4658,0.1044,124544.8,0.7427,6705.3,331740.0,0.0407,0.1961,0.2892
116,2014,35,350000.0,8125,1492609937.1,0.5249,0.0660,122768.1,0.6683,7642.4,322525.0,0.0458,0.1634,0.3604
121,2014,30,300000.0,8231,1320552203.9,0.5348,0.1229,104696.5,0.6526,7761.8,276450.0,0.0576,0.1455,0.3737
122,2014,30,300000.0,8097,1086103897.8,0.4471,0.1849,102849.0,0.7667,4519.0,276450.0,0.0406,0.2121,0.2577
123,2014,30,300000.0,7865,1137541261.0,0.4821,0.1301,108650.7,0.7512,4720.8,276450.0,0.0596,0.2136,0.3348
128,2014,24,240000.0,7953,846491270.5,0.4435,0.1478,83490.0,0.7844,3320.9,221160.0,0.0407,0.2286,0.2639
137,2014,20,200000.0,8105,754444742.6,0.4654,0.1002,65231.0,0.7008,4850.2,184300.0,0.0304,0.1706,0.2376
144,2014,16,160000.0,8103,671581621.6,0.5180,0.0537,53643.2,0.6472,5136.7,147440.0,0.0385,0.1362,0.3174
149,2014,9,90000.0,8067,294121413.8,0.4051,0.0581,27935.4,0.7662,2086.0,82935.0,0.0304,0.1911,0.1757
152,2014,6,60000.0,8213,265961810.1,0.5397,0.0309,20745.8,0.6406,1802.2,55290.0,0.0353,0.1405,0.3692
153,2014,10,100000.0,8081,342883680.9,0.4243,0.1666,32737.8,0.7716,1850.8,92150.0,0.0302,0.2031,0.2091
154,2014,8,80000.0,8136,364701215.6,0.5603,0.0354,27623.7,0.6162,2421.5,73720.0,0.0470,0.1334,0.4007
157,2014,7,70000.0,8190,287553288.6,0.5016,0.0696,24043.3,0.6848,1958.5,64505.0,0.0431,0.1568,0.3181
158,2014,7,70000.0,7960,266939302.8,0.4791,0.0433,23945.3,0.7140,1980.2,64505.0,0.0471,0.1569,0.3000
163,2014,5,50000.0,8055,196266624.8,0.4873,0.0795,16616.7,0.6820,1340.3,46075.0,0.0293,0.1481,0.2832
2,2015,183,1830000.0,8328,7617047327.5,0.4998,0.1720,631756.4,0.6907,36149.2,1686345.0,0.0413,0.1557,0.3219
7,2015,130,1300000.0,8267,5993599628.9,0.5577,0.1085,456829.2,0.6301,33260.8,1197950.0,0.0569,0.1454,0.4116
9,2015,240,2400000.0,8071,10256657928.9,0.5295,0.1199,872611.1,0.6867,43067.5,2211600.0,0.0458,0.1759,0.4004
10,2015,2,20000.0,8216,103875463.3,0.6322,0.0102,6671.2,0.5277,850.2,18430.0,0.0467,0.0962,0.5028
11,2015,208,2080000.0,8253,9680243871.9,0.5639,0.1117,731829.2,0.6239,53959.2,1916720.0,0.0467,0.1416,0.4198
13,2015,215,2150000.0,8036,7993378251.8,0.4626,0.1674,760267.5,0.7643,30378.0,1981225.0,0.0535,0.1992,0.3044
15,2015,44,440000.0,8311,1833838247.0,0.5015,0.1297,151026.1,0.6845,10386.0,405460.0,0.0564,0.1522,0.3281
16,2015,80,800000.0,8340,3976611299.6,0.5960,0.0583,276499.8,0.5799,27243.8,737200.0,0.0348,0.1242,0.4616
17,2015,175,1750000.0,8197,7040040464.7,0.4908,0.1693,600192.3,0.6988,36960.6,1612625.0,0.0715,0.1563,0.3099
18,2015,77,770000.0,8237,3655686603.3,0.5764,0.0809,267058.5,0.6017,25438.4,709555.0,0.0420,0.1263,0.4323
20,2015,80,800000.0,8339,3799088190.2,0.5695,0.1044,282187.8,0.6194,20849.6,737200.0,0.0461,0.1456,0.4276
22,2015,108,1080000.0,8160,4550190596.3,0.5163,0.1216,376998.4,0.6761,22777.3,995220.0,0.0343,0.1599,0.3487
23,2015,22,220000.0,8306,1086942312.6,0.5948,0.0513,75616.0,0.5778,8516.8,202730.0,0.0368,0.1190,0.4574
25,2015,79,790000.0,8333,3597253498.6,0.5464,0.1291,276084.5,0.6395,19768.3,727985.0,0.0416,0.1440,0.3934
26,2015,102,1020000.0,8285,4595192652.1,0.5438,0.1041,345783.3,0.6234,33075.2,939930.0,0.0474,0.1200,0.3677
27,2015,81,810000.0,8351,3933446781.0,0.5815,0.1089,280005.7,0.5945,24973.3,746415.0,0.0386,0.1260,0.4354
30,2015,129,1290000.0,8219,5222517724.6,0.4926,0.1547,445000.6,0.7003,25839.8,1188735.0,0.0419,0.1717,0.3099
31,2015,49,490000.0,8350,2055869707.3,0.5025,0.1593,169840.9,0.6898,10568.8,451535.0,0.0593,0.1575,0.3350
43,2015,111,1110000.0,8238,5424053514.9,0.5932,0.0713,378076.2,0.5742,39354.3,1022865.0,0.0364,0.1171,0.4436
49,2015,101,1010000.0,8242,3988615205.4,0.4791,0.2017,353210.0,0.7299,16142.5,930715.0,0.0771,0.1822,0.3112
55,2015,88,880000.0,8220,3834497724.1,0.5301,0.1353,311919.8,0.6687,15679.6,810920.0,0.0749,0.1687,0.3735
59,2015,73,730000.0,8302,3356060254.2,0.5538,0.1450,258774.3,0.6401,17803.3,672695.0,0.0722,0.1490,0.4136
60,2015,80,800000.0,8317,4057095814.0,0.6098,0.0586,276126.2,0.5661,28254.1,737200.0,0.0414,0.1119,0.4856
61,2015,80,800000.0,8306,3805586234.6,0.5727,0.1091,281827.7,0.6151,20440.6,737200.0,0.0437,0.1353,0.4346
67,2015,73,730000.0,8151,2799240974.9,0.4704,0.1900,256447.2,0.7467,9574.0,672695.0,0.0708,0.2021,0.2985
68,2015,37,370000.0,8362,1919303904.1,0.6203,0.0389,127529.8,0.5556,12812.8,340955.0,0.0472,0.1113,0.5059
83,2015,58,580000.0,7815,1896358846.5,0.4184,0.2135,210994.0,0.8695,5032.4,534470.0,0.0631,0.2736,0.2810
84,2015,25,250000.0,8003,947228363.9,0.4734,0.1213,88261.1,0.7457,4434.5,230375.0,0.0571,0.1882,0.3108
87,2015,38,380000.0,8271,1777729328.9,0.5656,0.0811,128252.4,0.5967,12929.6,350170.0,0.0447,0.1099,0.3978
96,2015,50,500000.0,8165,1889196961.0,0.4628,0.1666,166955.7,0.7216,10897.4,460750.0,0.0643,0.1559,0.2666
99,2015,15,150000.0,8265,582506135.6,0.4699,0.1064,50290.0,0.7135,3917.0,138225.0,0.0289,0.1682,0.2697
100,2015,48,480000.0,8140,1753475047.6,0.4488,0.1104,160715.5,0.7461,11457.7,442320.0,0.0463,0.1667,0.2571
102,2015,45,450000.0,8158,1585753383.5,0.4320,0.1643,148502.5,0.7640,8843.2,414675.0,0.0478,0.1771,0.2328
113,2015,36,360000.0,8254,1453328187.7,0.4891,0.1078,122932.6,0.6982,9864.0,331740.0,0.0530,0.1545,0.3135
116,2015,35,350000.0,8151,1546582574.3,0.5421,0.0666,121645.2,0.6411,9032.6,322525.0,0.0506,0.1467,0.3801
121,2015,30,300000.0,8251,1329515510.4,0.5371,0.1235,105037.6,0.6519,7915.7,276450.0,0.0692,0.1486,0.3832
122,2015,30,300000.0,8253,1161896685.3,0.4693,0.1714,101710.4,0.7225,6146.0,276450.0,0.0441,0.1764,0.2778
123,2015,30,300000.0,7951,1201402799.1,0.5037,0.1169,110683.3,0.7325,4802.1,276450.0,0.0594,0.2035,0.3800
128,2015,24,240000.0,8076,923874583.8,0.4767,0.1424,83786.6,0.7324,4191.6,221160.0,0.0485,0.1945,0.3011
137,2015,20,200000.0,8241,822091418.3,0.4988,0.0826,68262.1,0.6843,4973.8,184300.0,0.0360,0.1586,0.3126
144,2015,16,160000.0,8169,732215454.6,0.5602,0.0459,53228.6,0.5938,5505.6,147440.0,0.0426,0.1197,0.3677
149,2015,9,90000.0,8148,328653360.3,0.4482,0.0476,29624.0,0.7344,2214.5,82935.0,0.0403,0.1782,0.2381
152,2015,6,60000.0,8308,289379316.8,0.5805,0.0224,20432.4,0.5866,2219.5,55290.0,0.0477,0.1104,0.4274
153,2015,10,100000.0,8216,380959559.9,0.4637,0.1508,33524.6,0.7230,2471.2,92150.0,0.0375,0.1751,0.2572
154,2015,8,80000.0,8255,390455337.9,0.5912,0.0325,27550.6,0.5825,2774.3,73720.0,0.0512,0.1196,0.4493
157,2015,7,70000.0,8249,307729208.6,0.5329,0.0619,24026.0,0.6440,2075.6,64505.0,0.0621,0.1382,0.3565
158,2015,7,70000.0,8077,298498758.9,0.5280,0.0336,23760.9,0.6429,2309.3,64505.0,0.0467,0.1369,0.3470
163,2015,5,50000.0,8246,216816904.5,0.5259,0.0715,16875.8,0.6418,1586.9,46075.0,0.0410,0.1347,0.3313
2,2016,204,2040000.0,8204,7645523253.5,0.4568,0.1833,702512.0,0.7538,34769.9,1879860.0,0.0346,0.1999,0.2722
7,2016,130,1300000.0,8146,5457112195.3,0.5153,0.1174,453315.7,0.6767,28784.8,1197950.0,0.0507,0.1585,0.3510
9,2016,240,2400000.0,8078,8985489706.3,0.4635,0.1599,834926.7,0.7506,40579.2,2211600.0,0.0438,0.1946,0.2852
10,2016,2,20000.0,8235,93731511.0,0.5691,0.0134,6836.3,0.6006,659.9,18430.0,0.0359,0.1212,0.4112
11,2016,208,2080000.0,8170,8727409598.2,0.5136,0.1336,723374.0,0.6772,45230.2,1916720.0,0.0435,0.1607,0.3424
13,2016,215,2150000.0,8071,6778467643.5,0.3906,0.2090,714363.6,0.8506,28563.4,1981225.0,0.0465,0.2425,0.2106
15,2016,44,440000.0,8171,1636166323.6,0.4551,0.1387,152373.5,0.7610,8192.4,405460.0,0.0488,0.1974,0.2810
16,2016,81,810000.0,8227,3678015392.7,0.5519,0.0680,279168.1,0.6244,23090.3,746415.0,0.0399,0.1305,0.3910
17,2016,175,1750000.0,8162,6294460285.3,0.4407,0.1796,599447.4,0.7773,28384.3,1612625.0,0.0603,0.2050,0.2597
18,2016,101,1010000.0,8154,4318121153.5,0.5243,0.1005,349543.0,0.6600,24374.0,930715.0,0.0380,0.1467,0.3574
20,2016,80,800000.0,8245,3459941325.6,0.5246,0.1218,279514.6,0.6661,19205.6,737200.0,0.0437,0.1555,0.3608
22,2016,161,1610000.0,8168,5503899015.7,0.4185,0.2061,531790.3,0.7892,27034.8,1483615.0,0.0317,0.2043,0.2198
23,2016,75,750000.0,8177,3122174990.1,0.5091,0.1315,261531.9,0.6850,15369.7,691125.0,0.0440,0.1597,0.3418
25,2016,80,800000.0,8240,3097858689.5,0.4699,0.1651,276274.8,0.7349,15696.1,737200.0,0.0377,0.1874,0.2938
26,2016,102,1020000.0,8199,4150172396.4,0.4963,0.1140,350396.2,0.6922,24675.2,939930.0,0.0437,0.1627,0.3180
27,2016,89,890000.0,8269,3902329219.8,0.5303,0.1486,301575.0,0.6390,19454.1,820135.0,0.0279,0.1373,0.3375
30,2016,129,1290000.0,8161,4616632673.3,0.4385,0.1806,434875.4,0.7687,19572.7,1188735.0,0.0407,0.2083,0.2445
31,2016,59,590000.0,8229,2128883714.5,0.4385,0.2005,205790.3,0.7955,8811.9,543685.0,0.0636,0.2153,0.2709
43,2016,111,1110000.0,8232,4673979173.2,0.5115,0.0950,376071.2,0.6624,32061.7,1022865.0,0.0283,0.1463,0.3236
49,2016,101,1010000.0,8131,3551982464.6,0.4325,0.2228,348656.4,0.7981,12907.6,930715.0,0.0672,0.2190,0.2615
55,2016,88,880000.0,8203,3457839826.0,0.4790,0.1542,312871.1,0.7422,12893.9,810920.0,0.0701,0.2015,0.3181
59,2016,80,800000.0,8267,3212680044.8,0.4858,0.1966,280368.9,0.7215,12134.0,737200.0,0.0761,0.1882,0.3143
60,2016,80,800000.0,8321,3736711858.8,0.5613,0.0723,277193.6,0.6173,23170.1,737200.0,0.0352,0.1311,0.4111
61,2016,80,800000.0,8203,3416251339.7,0.5206,0.1331,278919.7,0.6697,18301.9,737200.0,0.0423,0.1557,0.3543
65,2016,75,750000.0,8177,3100203200.6,0.5055,0.1377,260375.1,0.6868,15570.1,691125.0,0.0352,0.1576,0.3355
