id,lon,lat,first_year,active_2014,active_2015,active_2016,active_2017,active_2018,active_2019,active_2020,active_2021,active_2022,active_2023,active_2024
366,123.421902,39.440834,2021,False,False,False,False,False,False,False,True,True,True,True
367,123.380756,39.500807,2018,False,False,False,False,True,True,True,True,True,True,True
368,123.38871,39.479212,2018,False,False,False,False,True,True,True,True,True,True,True
369,123.387524,39.525305,2017,False,False,False,True,True,True,True,True,True,True,True
370,123.422588,39.487257,9999,False,False,False,False,False,False,False,False,False,False,False
371,123.433338,39.477684,2023,False,False,False,False,False,False,False,False,False,True,True
372,123.428738,39.44096,2021,False,False,False,False,False,False,False,True,True,True,True
373,123.430889,39.51092,2023,False,False,False,False,False,False,False,False,False,True,True
374,123.380253,39.418219,2024,False,False,False,False,False,False,False,False,False,False,True
375,123.394653,39.401175,2021,False,False,False,False,False,False,False,True,True,True,True
376,123.373188,39.40691,2024,False,False,False,False,False,False,False,False,False,False,True
377,123.371315,39.426056,2024,False,False,False,False,False,False,False,False,False,False,True
378,123.401302,39.418488,2020,False,False,False,False,False,False,True,True,True,True,True
379,123.387096,39.395149,2021,False,False,False,False,False,False,False,True,True,True,True
380,123.387138,39.429392,2024,False,False,False,False,False,False,False,False,False,False,True
381,123.416767,39.415297,9999,False,False,False,False,False,False,False,False,False,False,False
382,123.441353,39.477684,2023,False,False,False,False,False,False,False,False,False,True,True
383,123.457344,39.477697,2023,False,False,False,False,False,False,False,False,False,True,True
384,123.449341,39.477737,2023,False,False,False,False,False,False,False,False,False,True,True
385,123.4356,39.440887,2021,False,False,False,False,False,False,False,True,True,True,True
386,123.469852,39.440937,2021,False,False,False,False,False,False,False,True,True,True,True
387,123.462933,39.440954,2021,False,False,False,False,False,False,False,True,True,True,True
388,123.449306,39.440874,2021,False,False,False,False,False,False,False,True,True,True,True
389,123.456161,39.440859,2020,False,False,False,False,False,False,True,True,True,True,True
390,123.442478,39.440947,2021,False,False,False,False,False,False,False,True,True,True,True
391,123.334515,39.374298,2021,False,False,False,False,False,False,False,True,True,True,True
392,123.318039,39.354443,2021,False,False,False,False,False,False,False,True,True,True,True
393,123.317238,39.374252,2021,False,False,False,False,False,False,False,True,True,True,True
394,123.324783,39.354298,2021,False,False,False,False,False,False,False,True,True,True,True
395,123.325851,39.374298,2021,False,False,False,False,False,False,False,True,True,True,True
396,123.33149,39.354383,2021,False,False,False,False,False,False,False,True,True,True,True
397,123.319714,39.39596,2024,False,False,False,False,False,False,False,False,False,False,True
398,123.366226,39.395592,2024,False,False,False,False,False,False,False,False,False,False,True
399,123.39122,39.378672,2021,False,False,False,False,False,False,False,True,True,True,True
400,123.406303,39.385693,2021,False,False,False,False,False,False,False,True,True,True,True
401,123.383598,39.375227,2021,False,False,False,False,False,False,False,True,True,True,True
402,123.360874,39.364799,2020,False,False,False,False,False,False,True,True,True,True,True
403,123.379513,39.389202,2021,False,False,False,False,False,False,False,True,True,True,True
404,123.35688,39.395767,2024,False,False,False,False,False,False,False,False,False,False,True
405,123.338112,39.354448,2021,False,False,False,False,False,False,False,True,True,True,True
406,123.353268,39.361389,2021,False,False,False,False,False,False,False,True,True,True,True
407,123.351788,39.374254,2021,False,False,False,False,False,False,False,True,True,True,True
408,123.345707,39.357872,2021,False,False,False,False,False,False,False,True,True,True,True
409,123.347664,39.395702,2024,False,False,False,False,False,False,False,False,False,False,True
410,123.368431,39.368273,2021,False,False,False,False,False,False,False,True,True,True,True
411,123.376053,39.371712,2021,False,False,False,False,False,False,False,True,True,True,True
412,123.343132,39.374273,2021,False,False,False,False,False,False,False,True,True,True,True
413,123.42149,39.392544,2021,False,False,False,False,False,False,False,True,True,True,True
414,123.398724,39.382071,2021,False,False,False,False,False,False,False,True,True,True,True
415,123.338276,39.39587,2024,False,False,False,False,False,False,False,False,False,False,True
416,123.459408,39.409925,2021,False,False,False,False,False,False,False,True,True,True,True
417,123.444244,39.403013,2021,False,False,False,False,False,False,False,True,True,True,True
418,123.4669,39.413452,2021,False,False,False,False,False,False,False,True,True,True,True
419,123.451756,39.406548,2021,False,False,False,False,False,False,False,True,True,True,True
420,123.436619,39.399601,2021,False,False,False,False,False,False,False,True,True,True,True
421,123.429039,39.396009,2021,False,False,False,False,False,False,False,True,True,True,True
422,118.766006,39.007753,2019,False,False,False,False,False,True,True,True,True,True,True
423,118.786381,38.9797,2016,False,False,True,True,True,True,True,True,True,True,True
424,118.803364,39.02457,2018,False,False,False,False,True,True,True,True,True,True,True
425,118.773354,39.019724,2019,False,False,False,False,False,True,True,True,True,True,True
426,118.813484,39.004358,2017,False,False,False,True,True,True,True,True,True,True,True
427,118.780865,39.029142,2018,False,False,False,False,True,True,True,True,True,True,True
428,118.778774,38.999088,2019,False,False,False,False,False,True,True,True,True,True,True
429,118.770252,38.991905,2019,False,False,False,False,False,True,True,True,True,True,True
430,118.763184,39.015717,2019,False,False,False,False,False,True,True,True,True,True,True
431,118.791801,39.033403,2019,False,False,False,False,False,True,True,True,True,True,True
432,118.820107,38.99934,2017,False,False,False,True,True,True,True,True,True,True,True
433,118.8116,39.034672,2018,False,False,False,False,True,True,True,True,True,True,True
434,118.785374,38.99295,2016,False,False,True,True,True,True,True,True,True,True,True
435,118.812233,38.990236,2017,False,False,False,True,True,True,True,True,True,True,True
436,118.776897,38.986792,2016,False,False,True,True,True,True,True,True,True,True,True
437,118.799435,38.999905,2017,False,False,False,True,True,True,True,True,True,True,True
438,118.811661,39.018288,2018,False,False,False,False,True,True,True,True,True,True,True
439,118.793667,39.019361,2018,False,False,False,False,True,True,True,True,True,True,True
440,118.77964,39.01491,2019,False,False,False,False,False,True,True,True,True,True,True
441,118.824883,39.02458,2019,False,False,False,False,False,True,True,True,True,True,True
442,118.818325,39.013172,2018,False,False,False,False,True,True,True,True,True,True,True
443,118.818233,39.029581,2018,False,False,False,False,True,True,True,True,True,True,True
444,118.797894,38.983538,2016,False,False,True,True,True,True,True,True,True,True,True
445,118.79285,39.004965,2018,False,False,False,False,True,True,True,True,True,True,True
446,118.786232,39.00996,2018,False,False,False,False,True,True,True,True,True,True,True
447,118.805439,39.039351,2018,False,False,False,False,True,True,True,True,True,True,True
448,118.763748,38.996876,2019,False,False,False,False,False,True,True,True,True,True,True
449,118.791634,38.988255,2016,False,False,True,True,True,True,True,True,True,True,True
450,118.77227,39.002872,2018,False,False,False,False,True,True,True,True,True,True,True
451,118.806049,38.994837,2017,False,False,False,True,True,True,True,True,True,True,True
452,118.78709,39.024384,2018,False,False,False,False,True,True,True,True,True,True,True
453,118.800304,39.014338,2018,False,False,False,False,True,True,True,True,True,True,True
454,118.803707,39.020258,9999,False,False,False,False,False,False,False,False,False,False,False
455,118.803596,38.978956,2019,False,False,False,False,False,True,True,True,True,True,True
456,118.797131,39.028618,9999,False,False,False,False,False,False,False,False,False,False,False
457,118.773041,38.974457,2016,False,False,True,True,True,True,True,True,True,True,True
458,118.798859,38.97006,2020,False,False,False,False,False,False,True,True,True,True,True
459,118.778843,38.969894,2020,False,False,False,False,False,False,True,True,True,True,True
460,118.784931,38.965124,2020,False,False,False,False,False,False,True,True,True,True,True
461,118.792271,38.975117,2019,False,False,False,False,False,True,True,True,True,True,True
462,118.824833,39.008305,2017,False,False,False,True,True,True,True,True,True,True,True
463,118.757454,39.001623,2019,False,False,False,False,False,True,True,True,True,True,True
464,118.755692,38.987938,2018,False,False,False,False,True,True,True,True,True,True,True
465,118.818878,38.985138,2017,False,False,False,True,True,True,True,True,True,True,True
466,118.762646,38.982613,2017,False,False,False,True,True,True,True,True,True,True,True
467,118.749744,38.979887,2017,False,False,False,True,True,True,True,True,True,True,True
468,118.826332,38.99448,2017,False,False,False,True,True,True,True,True,True,True,True
469,118.824726,38.980682,2019,False,False,False,False,False,True,True,True,True,True,True
470,118.846142,38.97953,2017,False,False,False,True,True,True,True,True,True,True,True
471,118.832909,38.989571,2017,False,False,False,True,True,True,True,True,True,True,True
472,118.831657,39.019808,2018,False,False,False,False,True,True,True,True,True,True,True
473,118.861389,39.023155,2019,False,False,False,False,False,True,True,True,True,True,True
474,118.841522,39.024523,2018,False,False,False,False,True,True,True,True,True,True,True
475,118.85479,39.028196,2017,False,False,False,True,True,True,True,True,True,True,True
476,118.83147,39.003206,2017,False,False,False,True,True,True,True,True,True,True,True
477,118.844627,39.009531,2017,False,False,False,True,True,True,True,True,True,True,True
478,118.848213,39.033245,2018,False,False,False,False,True,True,True,True,True,True,True
479,118.844337,38.993488,2017,False,False,False,True,True,True,True,True,True,True,True
480,118.839512,38.984476,2017,False,False,False,True,True,True,True,True,True,True,True
481,118.854782,39.014425,2017,False,False,False,True,True,True,True,True,True,True,True
482,118.848114,39.019466,2017,False,False,False,True,True,True,True,True,True,True,True
483,118.858486,38.998947,2017,False,False,False,True,True,True,True,True,True,True,True
484,118.851849,39.004005,2017,False,False,False,True,True,True,True,True,True,True,True
485,118.838158,39.014513,2017,False,False,False,True,True,True,True,True,True,True,True
486,118.861431,39.009329,2017,False,False,False,True,True,True,True,True,True,True,True
487,118.85096,38.988441,2017,False,False,False,True,True,True,True,True,True,True,True
