farm_id,year,n_turb,layout_type,wake_model,country_x,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_time_s,farm_id_int,spacing_D,aspect_ratio,n_turbines,axis_deviation_abs,paradigm,country_y,density_bin,aspect_bin,size_bin,dev_bin,AEP_GWh
73,2019,67,real,gauss,United Kingdom,2884457858.384964,3237329161.558404,0.522407594061901,0.1090007489394661,72.58522119999907,73,3.1,1.27,83,42.5,A,United Kingdom,中(2.9-4.3D),近方形,大(>70),中偏差,2.884457858384964
73,2020,67,real,gauss,United Kingdom,3081540328.007839,3382864179.106035,0.558372456282598,0.0890735882803975,79.94090050000159,73,3.1,1.27,83,42.5,A,United Kingdom,中(2.9-4.3D),近方形,大(>70),中偏差,3.081540328007839
73,2021,67,real,gauss,United Kingdom,2717556894.152357,3049024508.9840674,0.4959108773565277,0.1087126764166796,77.47444489999907,73,3.1,1.27,83,42.5,A,United Kingdom,中(2.9-4.3D),近方形,大(>70),中偏差,2.717556894152357
73,2022,67,real,gauss,United Kingdom,2863490622.3987207,3199558787.8375754,0.5218396337722961,0.1050357839075639,76.39709640000001,73,3.1,1.27,83,42.5,A,United Kingdom,中(2.9-4.3D),近方形,大(>70),中偏差,2.8634906223987207
73,2023,67,real,gauss,United Kingdom,2894058513.141513,3213569316.239809,0.5258052730519368,0.0994255208635597,76.36144649999915,73,3.1,1.27,83,42.5,A,United Kingdom,中(2.9-4.3D),近方形,大(>70),中偏差,2.894058513141513
73,2024,67,real,gauss,United Kingdom,3027048547.860901,3382818540.8318253,0.5412702656349677,0.1051696946426933,76.91311029999997,73,3.1,1.27,83,42.5,A,United Kingdom,中(2.9-4.3D),近方形,大(>70),中偏差,3.027048547860901
57,2019,68,real,gauss,Vietnam,739031770.1096858,1405694510.872923,0.1374666616028194,0.4742586213481375,77.63291759999993,57,2.4,1.76,106,33.3,A,Vietnam,密(<2.9D),中等,大(>70),中偏差,0.7390317701096858
57,2020,68,real,gauss,Vietnam,635762071.237454,1205275808.7215447,0.1260202483364362,0.4725173552501506,80.92510430000038,57,2.4,1.76,106,33.3,A,Vietnam,密(<2.9D),中等,大(>70),中偏差,0.6357620712374541
72,2021,68,real,gauss,China,1959882392.575636,2300208982.27828,0.3545552945112335,0.1479546390456931,79.2360030000018,72,2.9,1.24,128,53.1,A,China,密(<2.9D),近方形,大(>70),中偏差,1.959882392575636
72,2022,68,real,gauss,China,2067294510.1388328,2455312365.250592,0.3759291437490148,0.1580319720632197,79.65527140000268,72,2.9,1.24,128,53.1,A,China,密(<2.9D),近方形,大(>70),中偏差,2.067294510138833
72,2023,68,real,gauss,China,2041848799.6010544,2383808906.929087,0.3736118978403293,0.1434511408754483,79.85796229999687,72,2.9,1.24,128,53.1,A,China,密(<2.9D),近方形,大(>70),中偏差,2.0418487996010546
72,2024,68,real,gauss,China,2201937543.992584,2550844184.2169447,0.4021539303338199,0.1367808517600487,80.10780479999812,72,2.9,1.24,128,53.1,A,China,密(<2.9D),近方形,大(>70),中偏差,2.2019375439925843
71,2023,69,real,gauss,Taiwan,2461800447.266106,2641458117.0952044,0.5229117302020034,0.0680145820470803,55.7358768999984,71,2.9,1.55,55,34.5,A,Taiwan,密(<2.9D),中等,中(20-70),中偏差,2.461800447266106
71,2024,69,real,gauss,Taiwan,2527709889.9834538,2712324428.6669984,0.5119267281501798,0.0680650650535472,80.94293000000107,71,2.9,1.55,55,34.5,A,Taiwan,密(<2.9D),中等,中(20-70),中偏差,2.527709889983454
70,2022,70,real,gauss,China,1564150723.2776847,1858541627.6552005,0.2948668558001894,0.1583988757620293,80.03060259999984,70,4.4,1.57,49,87.19999999999999,A,China,疏(>4.3D),中等,中(20-70),大偏差,1.5641507232776848
70,2023,70,real,gauss,China,1688010635.4100137,1984511860.6611896,0.321354446278178,0.1494076357661018,81.73298839999916,70,4.4,1.57,49,87.19999999999999,A,China,疏(>4.3D),中等,中(20-70),大偏差,1.6880106354100137
70,2024,70,real,gauss,China,1616996214.1727233,1943657792.255448,0.3068536917740859,0.1680653762119625,82.53637009999875,70,4.4,1.57,49,87.19999999999999,A,China,疏(>4.3D),中等,中(20-70),大偏差,1.6169962141727232
29,2017,71,real,gauss,Sweden,3164925080.583071,3656623238.037127,0.5381674464044074,0.1344678205671522,83.03257060000033,29,4.2,1.73,100,6.0,A,Sweden,中(2.9-4.3D),中等,大(>70),小偏差,3.164925080583071
38,2020,71,real,gauss,China,2157376405.403226,2521988167.9124,0.3745757294710715,0.1445731455635592,83.60168209999756,38,2.7,1.55,134,68.9,C,China,密(<2.9D),中等,大(>70),大偏差,2.157376405403226
68,2016,71,real,gauss,Denmark,3322428198.5880585,3606282450.178608,0.5593445297680515,0.0787110426074614,84.2491340000015,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.3224281985880584
69,2024,71,real,gauss,France,2646094703.0734925,2962884327.044354,0.4678501064512722,0.1069193356889761,84.38640920000034,69,3.5,1.82,104,63.19999999999999,B,France,中(2.9-4.3D),中等,大(>70),大偏差,2.6460947030734925
68,2017,72,real,gauss,Denmark,3504229023.7711763,3809611345.831683,0.5826630857461684,0.0801610175785105,81.55236330000116,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.504229023771176
68,2018,72,real,gauss,Denmark,3429659003.5593734,3725430994.140831,0.574389880950362,0.0793926906837443,80.5665506999976,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.4296590035593733
68,2019,72,real,gauss,Denmark,3611785816.842671,3932125458.056559,0.5975424883930036,0.0814672992077456,54.597668800000974,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.611785816842671
68,2020,72,real,gauss,Denmark,3456856331.450074,3753506228.707561,0.5752683140709578,0.0790327441016746,68.62089639999976,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.456856331450074
68,2021,72,real,gauss,Denmark,3151460864.571331,3474119567.8341074,0.5343052952357535,0.0928749563630976,85.18487689999893,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.151460864571331
68,2022,72,real,gauss,Denmark,3507387969.357886,3797544197.420484,0.5841674277088057,0.0764062807378751,85.84525519999806,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.507387969357886
68,2023,72,real,gauss,Denmark,3260899124.64056,3557965603.0011177,0.5477777651186233,0.0834933530863774,83.33949220000068,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.2608991246405603
68,2024,72,real,gauss,Denmark,3497721319.5475664,3781504162.625445,0.5808161498265659,0.0750449638222404,67.51323849999972,68,2.7,2.45,244,20.799999999999997,B,Denmark,密(<2.9D),狭长,大(>70),小偏差,3.4977213195475665
14,2020,73,real,gauss,China,1878862506.4523096,2250944222.591667,0.341169705118521,0.1653002826124914,83.94011390000014,14,3.0,2.94,24,20.900000000000006,A,China,密(<2.9D),狭长,小(<20),小偏差,1.8788625064523097
39,2023,73,real,gauss,Taiwan,2445090243.261455,2623345495.108961,0.4697011203757192,0.0679495903912962,84.09096969999882,39,5.3,1.73,55,64.6,E,Taiwan,疏(>4.3D),中等,中(20-70),大偏差,2.445090243261455
40,2022,73,real,gauss,United Kingdom,3801666276.316767,3935683314.723321,0.634319369348567,0.0340517840714467,83.59276429999954,40,3.3,1.12,32,13.900000000000006,C,United Kingdom,中(2.9-4.3D),近方形,小(<20),小偏差,3.8016662763167672
59,2014,73,real,gauss,Denmark,2994234304.7942595,3784560750.898819,0.4985645835037422,0.2088291080852276,82.17702790000112,59,4.1,1.57,125,64.19999999999999,A,Denmark,中(2.9-4.3D),中等,大(>70),大偏差,2.9942343047942597
59,2015,73,real,gauss,Denmark,3135199879.8256946,3925225496.4170113,0.5163253613760049,0.2012688487100832,62.78136389999781,59,4.1,1.57,125,64.19999999999999,A,Denmark,中(2.9-4.3D),中等,大(>70),大偏差,3.1351998798256946
67,2014,73,real,gauss,United Kingdom,2457687136.4028893,3333217211.11632,0.4130913751412537,0.2626681728972019,30.71532500000103,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.4576871364028894
67,2015,73,real,gauss,United Kingdom,2585976348.7522635,3455918724.522692,0.4334312191918703,0.2517253573116303,55.30392529999881,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.5859763487522636
67,2016,73,real,gauss,United Kingdom,2295566844.6849613,3218151106.614056,0.3820913871211174,0.2866814613002377,79.43914380000206,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.2955668446849615
67,2017,73,real,gauss,United Kingdom,2526811910.421167,3524515215.4769063,0.4184966967306411,0.2830753292465894,73.15405639999881,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.526811910421167
67,2018,73,real,gauss,United Kingdom,2399738644.974613,3282101401.5541806,0.4034503206055462,0.2688407969850475,60.40626769999653,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.399738644974613
67,2019,73,real,gauss,United Kingdom,2364955279.2937098,3339297898.4115257,0.3944076900603563,0.2917806822749483,38.56127960000231,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.3649552792937096
67,2020,73,real,gauss,United Kingdom,2650451993.0693946,3520757265.268795,0.4384441679615483,0.2471926368752252,36.26403659999778,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.6504519930693946
67,2021,73,real,gauss,United Kingdom,2187550123.9878225,3021066296.934678,0.3719304958995619,0.2759013179527314,82.32730780000202,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.1875501239878226
67,2022,73,real,gauss,United Kingdom,2434525229.78451,3357387821.755052,0.4089474025993818,0.2748751830189583,85.41637750000154,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.43452522978451
67,2023,73,real,gauss,United Kingdom,2387274935.3514166,3257521674.738077,0.3946704848500716,0.267149945965174,85.44983929999944,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.3872749353514164
67,2024,73,real,gauss,United Kingdom,2497089985.043908,3424204289.252715,0.4083408394877539,0.2707532103498232,84.20139080000081,67,2.7,2.79,55,82.4,B,United Kingdom,密(<2.9D),狭长,中(20-70),大偏差,2.497089985043908
64,2022,74,real,gauss,Vietnam,848350798.1467117,969291088.3453164,0.1636106746818262,0.1247718994353521,85.24867909999739,64,3.6,1.9,79,73.4,A,Vietnam,中(2.9-4.3D),中等,中(20-70),大偏差,0.8483507981467117
66,2021,74,real,gauss,China,1788180027.2291515,2193681774.0573306,0.3071249995240989,0.1848498499753599,21.34262070000113,66,2.4,2.19,36,85.19999999999999,C,China,密(<2.9D),狭长,小(<20),大偏差,1.7881800272291515
66,2022,74,real,gauss,China,1789557405.9343078,2309228741.895922,0.3033898907075832,0.2250410825628967,22.367439300000115,66,2.4,2.19,36,85.19999999999999,C,China,密(<2.9D),狭长,小(<20),大偏差,1.7895574059343078
66,2023,74,real,gauss,China,1753182822.712735,2197242340.0746155,0.3029624011047098,0.2020985620306228,21.3800052000006,66,2.4,2.19,36,85.19999999999999,C,China,密(<2.9D),狭长,小(<20),大偏差,1.7531828227127348
66,2024,74,real,gauss,China,1927870233.1458712,2428368605.4796724,0.3237114866788914,0.2061047779996886,20.928564399997413,66,2.4,2.19,36,85.19999999999999,C,China,密(<2.9D),狭长,小(<20),大偏差,1.9278702331458712
23,2016,75,real,gauss,Netherlands,3005313481.017372,3595262466.298124,0.4883710714633146,0.1640906584181028,21.27590820000114,23,3.3,1.26,293,53.599999999999994,A,Netherlands,中(2.9-4.3D),近方形,大(>70),中偏差,3.0053134810173723
23,2017,75,real,gauss,Netherlands,3246405035.089803,3823074969.888981,0.5241632413158639,0.1508392954208594,21.285801300000458,23,3.3,1.26,293,53.599999999999994,A,Netherlands,中(2.9-4.3D),近方形,大(>70),中偏差,3.2464050350898033
23,2018,75,real,gauss,Netherlands,3169581162.082947,3774180216.7997775,0.513812549071197,0.1601934777850872,21.5533116000006,23,3.3,1.26,293,53.599999999999994,A,Netherlands,中(2.9-4.3D),近方形,大(>70),中偏差,3.1695811620829466
23,2019,75,real,gauss,Netherlands,3269890473.3422623,3895070499.873072,0.517674419906952,0.1605054456783727,21.271784900000057,23,3.3,1.26,293,53.599999999999994,A,Netherlands,中(2.9-4.3D),近方形,大(>70),中偏差,3.2698904733422625
23,2020,75,real,gauss,Netherlands,3310495211.788773,3855154968.286877,0.5321911762380473,0.1412808981684425,22.367992499999676,23,3.3,1.26,293,53.599999999999994,A,Netherlands,中(2.9-4.3D),近方形,大(>70),中偏差,3.310495211788773
23,2021,75,real,gauss,Netherlands,2924587639.202564,3490662939.8656626,0.4769386234837839,0.1621684219917505,20.4358134000031,23,3.3,1.26,293,53.599999999999994,A,Netherlands,中(2.9-4.3D),近方形,大(>70),中偏差,2.9245876392025636
23,2022,75,real,gauss,Netherlands,3156143149.1918173,3715039971.7883153,0.5069498693638224,0.1504416713792344,19.54838759999984,23,3.3,1.26,293,53.599999999999994,A,Netherlands,中(2.9-4.3D),近方形,大(>70),中偏差,3.1561431491918173
23,2023,75,real,gauss,Netherlands,3156232953.563555,3701322714.563321,0.5090493050382734,0.1472689098021747,19.58483570000317,23,3.3,1.26,293,53.599999999999994,A,Netherlands,中(2.9-4.3D),近方形,大(>70),中偏差,3.156232953563555
63,2020,75,real,gauss,China,1711970477.0390625,2096189405.3254008,0.2876656966249212,0.1832939940017942,19.60333779999928,63,3.0,1.17,28,2.299999999999997,A,China,密(<2.9D),近方形,小(<20),小偏差,1.7119704770390625
63,2021,75,real,gauss,China,1921349465.636603,2325250996.8125157,0.3321404495676742,0.1737023365346733,20.36510519999865,63,3.0,1.17,28,2.299999999999997,A,China,密(<2.9D),近方形,小(<20),小偏差,1.921349465636603
63,2022,75,real,gauss,China,1845919691.4896235,2231047309.059408,0.3125366673421584,0.1726218964546078,19.73377840000103,63,3.0,1.17,28,2.299999999999997,A,China,密(<2.9D),近方形,小(<20),小偏差,1.8459196914896236
63,2023,75,real,gauss,China,1928313106.960029,2311257109.0224576,0.3304735401816673,0.1656864571957526,19.961384700000053,63,3.0,1.17,28,2.299999999999997,A,China,密(<2.9D),近方形,小(<20),小偏差,1.9283131069600288
63,2024,75,real,gauss,China,1956804233.1553936,2365050592.1775074,0.3300116760528533,0.1726163323407979,19.68374659999972,63,3.0,1.17,28,2.299999999999997,A,China,密(<2.9D),近方形,小(<20),小偏差,1.9568042331553936
64,2023,75,real,gauss,Vietnam,976186276.2301328,1120258490.135154,0.1753916859776549,0.1286062236293691,19.606920499998523,64,3.6,1.9,79,73.4,A,Vietnam,中(2.9-4.3D),中等,中(20-70),大偏差,0.9761862762301328
64,2024,75,real,gauss,Vietnam,1142678416.1416996,1299373946.7388194,0.2054438000973929,0.1205930986921784,19.80627590000222,64,3.6,1.9,79,73.4,A,Vietnam,中(2.9-4.3D),中等,中(20-70),大偏差,1.1426784161416996
65,2016,75,real,gauss,Netherlands,2980098087.772357,3595262466.298124,0.4842735060365398,0.1711041639636321,19.75256630000149,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,2.980098087772357
65,2017,75,real,gauss,Netherlands,3189394059.83898,3823074969.888981,0.5149582723563382,0.1657516305698818,19.95349129999886,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,3.18939405983898
65,2018,75,real,gauss,Netherlands,3134404003.3045893,3774180216.7997775,0.5081100714576842,0.1695139544866966,19.889356399999087,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,3.1344040033045895
65,2019,75,real,gauss,Netherlands,3217296122.8234954,3895070499.873072,0.5093479178063002,0.1740082437716243,21.40515239999877,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,3.2172961228234955
65,2020,75,real,gauss,Netherlands,3276704717.701836,3855154968.286877,0.5267590575840906,0.1500459139369146,51.292394400000006,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,3.2767047177018362
65,2021,75,real,gauss,Netherlands,2904153949.769415,3490662939.8656626,0.4736063192709417,0.1680222353748137,59.88509199999999,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,2.904153949769415
65,2022,75,real,gauss,Netherlands,3104085237.959176,3715039971.7883153,0.498588160134791,0.1644544173060521,61.2686263,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,3.104085237959176
65,2023,75,real,gauss,Netherlands,3119865493.70809,3701322714.563321,0.5031838222181508,0.1570944404732434,59.49949330000004,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,3.11986549370809
65,2024,75,real,gauss,Netherlands,3217626380.0018225,3838363355.6968136,0.5160794546696856,0.16171918033078,66.04195750000002,65,3.1,1.14,119,68.6,A,Netherlands,中(2.9-4.3D),近方形,大(>70),大偏差,3.2176263800018226
52,2022,76,real,gauss,China,3871926798.615017,4196364612.106234,0.6132210549462498,0.0773140190333403,68.44065820000003,52,2.4,1.37,162,4.699999999999989,A,China,密(<2.9D),中等,大(>70),小偏差,3.871926798615017
57,2021,76,real,gauss,Vietnam,691569988.4757531,1298321819.3308644,0.1209249848707384,0.4673354647677585,63.459950400000025,57,2.4,1.76,106,33.3,A,Vietnam,密(<2.9D),中等,大(>70),中偏差,0.691569988475753
57,2022,76,real,gauss,Vietnam,664331629.1715443,1231355669.6660705,0.1197097459188442,0.4604876190226147,67.52553950000004,57,2.4,1.76,106,33.3,A,Vietnam,密(<2.9D),中等,大(>70),中偏差,0.6643316291715443
18,2014,77,real,gauss,Germany,3584950536.919964,3986075249.110071,0.562904112934092,0.1006314951730181,67.86097140000004,18,2.7,2.1,41,84.9,A,Germany,密(<2.9D),狭长,中(20-70),大偏差,3.5849505369199637
18,2015,77,real,gauss,Germany,3589416013.2522554,3977689376.163745,0.5649029614626687,0.0976127912949193,68.71419079999998,18,2.7,2.1,41,84.9,A,Germany,密(<2.9D),狭长,中(20-70),大偏差,3.5894160132522552
25,2014,79,real,gauss,Sweden,3296314957.994352,3998734644.325157,0.5061318024914708,0.175660489832115,69.62324409999997,25,4.8,1.19,20,30.599999999999994,A,Sweden,疏(>4.3D),近方形,小(<20),小偏差,3.296314957994352
25,2015,79,real,gauss,Sweden,3478516494.409025,4130475368.61368,0.5274539333925241,0.1578411238470774,70.35391189999996,25,4.8,1.19,20,30.599999999999994,A,Sweden,疏(>4.3D),近方形,小(<20),小偏差,3.478516494409025
57,2023,79,real,gauss,Vietnam,818734948.8717072,1507590823.9705162,0.1327832611149469,0.4569249587793199,76.18055279999999,57,2.4,1.76,106,33.3,A,Vietnam,密(<2.9D),中等,大(>70),中偏差,0.8187349488717072
62,2024,79,real,gauss,Taiwan,2637094043.585196,2855560741.5716,0.4446641436069282,0.0765057086007449,80.8604464,62,4.2,1.19,114,36.900000000000006,B,Taiwan,中(2.9-4.3D),近方形,大(>70),中偏差,2.637094043585196
16,2014,80,real,gauss,Netherlands,3881053781.849386,4194721535.939934,0.5825308870451169,0.0747767763373741,79.7154074,16,2.9,4.41,108,7.800000000000011,A,Netherlands,密(<2.9D),狭长,大(>70),小偏差,3.881053781849386
