config_hash,ws_bin_m_s,wd_sector_deg,wake_efficiency,p_noWake_kW,n_turbines
46df962ccf88,8.0,220,0.91674439,28641.93,7
46df962ccf88,9.0,220,0.91941350,40837.01,7
46df962ccf88,10.0,220,0.92648748,54921.67,7
46df962ccf88,11.0,220,0.96456392,64505.00,7
46df962ccf88,12.0,220,0.99980276,64505.00,7
46df962ccf88,13.0,220,1.00000000,64505.00,7
46df962ccf88,14.0,220,1.00000000,64505.00,7
46df962ccf88,16.0,220,1.00000000,64505.00,7
46df962ccf88,18.0,220,1.00000000,64505.00,7
46df962ccf88,20.0,220,1.00000000,64505.00,7
46df962ccf88,22.0,220,1.00000000,64505.00,7
46df962ccf88,25.0,220,1.00000000,64505.00,7
46df962ccf88,30.0,220,1.00000000,0.00,7
46df962ccf88,0.0,230,1.00000000,0.00,7
46df962ccf88,3.0,230,0.50700188,229.65,7
46df962ccf88,4.0,230,0.86592241,2670.90,7
46df962ccf88,5.0,230,0.89214703,6514.40,7
46df962ccf88,6.0,230,0.90195373,11965.83,7
46df962ccf88,7.0,230,0.90697201,19112.92,7
46df962ccf88,8.0,230,0.90633946,28641.93,7
46df962ccf88,9.0,230,0.90890409,40837.01,7
46df962ccf88,10.0,230,0.91811553,54921.67,7
46df962ccf88,11.0,230,0.96683322,64505.00,7
46df962ccf88,12.0,230,1.00000000,64505.00,7
46df962ccf88,13.0,230,1.00000000,64505.00,7
46df962ccf88,14.0,230,1.00000000,64505.00,7
46df962ccf88,16.0,230,1.00000000,64505.00,7
46df962ccf88,18.0,230,1.00000000,64505.00,7
46df962ccf88,20.0,230,1.00000000,64505.00,7
46df962ccf88,22.0,230,1.00000000,64505.00,7
46df962ccf88,25.0,230,1.00000000,64505.00,7
46df962ccf88,30.0,230,1.00000000,0.00,7
46df962ccf88,0.0,240,1.00000000,0.00,7
46df962ccf88,3.0,240,0.52892267,229.65,7
46df962ccf88,4.0,240,0.89912221,2670.90,7
46df962ccf88,5.0,240,0.91888149,6514.40,7
46df962ccf88,6.0,240,0.92628753,11965.83,7
46df962ccf88,7.0,240,0.93000774,19112.92,7
46df962ccf88,8.0,240,0.92952046,28641.93,7
46df962ccf88,9.0,240,0.93148182,40837.01,7
46df962ccf88,10.0,240,0.93788382,54921.67,7
46df962ccf88,11.0,240,0.97909559,64505.00,7
46df962ccf88,12.0,240,1.00000000,64505.00,7
46df962ccf88,13.0,240,1.00000000,64505.00,7
46df962ccf88,14.0,240,1.00000000,64505.00,7
46df962ccf88,16.0,240,1.00000000,64505.00,7
46df962ccf88,18.0,240,1.00000000,64505.00,7
46df962ccf88,20.0,240,1.00000000,64505.00,7
46df962ccf88,22.0,240,1.00000000,64505.00,7
46df962ccf88,25.0,240,1.00000000,64505.00,7
46df962ccf88,30.0,240,1.00000000,0.00,7
46df962ccf88,0.0,250,1.00000000,0.00,7
46df962ccf88,3.0,250,0.59283261,229.65,7
46df962ccf88,4.0,250,0.86015594,2670.90,7
46df962ccf88,5.0,250,0.88742383,6514.40,7
46df962ccf88,6.0,250,0.90039413,11965.83,7
46df962ccf88,7.0,250,0.90663858,19112.92,7
46df962ccf88,8.0,250,0.90763757,28641.93,7
46df962ccf88,9.0,250,0.90964872,40837.01,7
46df962ccf88,10.0,250,0.91597476,54921.67,7
46df962ccf88,11.0,250,0.95217720,64505.00,7
46df962ccf88,12.0,250,0.99641553,64505.00,7
46df962ccf88,13.0,250,1.00000000,64505.00,7
46df962ccf88,14.0,250,1.00000000,64505.00,7
46df962ccf88,16.0,250,1.00000000,64505.00,7
46df962ccf88,18.0,250,1.00000000,64505.00,7
46df962ccf88,20.0,250,1.00000000,64505.00,7
46df962ccf88,22.0,250,1.00000000,64505.00,7
46df962ccf88,25.0,250,1.00000000,64505.00,7
46df962ccf88,30.0,250,1.00000000,0.00,7
46df962ccf88,0.0,260,1.00000000,0.00,7
46df962ccf88,3.0,260,0.70495600,229.65,7
46df962ccf88,4.0,260,0.94408158,2670.90,7
46df962ccf88,5.0,260,0.95504746,6514.40,7
46df962ccf88,6.0,260,0.95918603,11965.83,7
46df962ccf88,7.0,260,0.96124594,19112.92,7
46df962ccf88,8.0,260,0.96097770,28641.93,7
46df962ccf88,9.0,260,0.96204364,40837.01,7
46df962ccf88,10.0,260,0.96521610,54921.67,7
46df962ccf88,11.0,260,0.99154710,64505.00,7
46df962ccf88,12.0,260,1.00000000,64505.00,7
46df962ccf88,13.0,260,1.00000000,64505.00,7
46df962ccf88,14.0,260,1.00000000,64505.00,7
46df962ccf88,16.0,260,1.00000000,64505.00,7
46df962ccf88,18.0,260,1.00000000,64505.00,7
46df962ccf88,20.0,260,1.00000000,64505.00,7
46df962ccf88,22.0,260,1.00000000,64505.00,7
46df962ccf88,25.0,260,1.00000000,64505.00,7
46df962ccf88,30.0,260,1.00000000,0.00,7
46df962ccf88,0.0,270,1.00000000,0.00,7
46df962ccf88,3.0,270,0.73939165,229.65,7
46df962ccf88,4.0,270,0.90469484,2670.90,7
46df962ccf88,5.0,270,0.92321604,6514.40,7
46df962ccf88,6.0,270,0.92952465,11965.83,7
46df962ccf88,7.0,270,0.93364020,19112.92,7
46df962ccf88,8.0,270,0.93454537,28641.93,7
46df962ccf88,9.0,270,0.93598264,40837.01,7
46df962ccf88,10.0,270,0.94051786,54921.67,7
46df962ccf88,11.0,270,0.96601575,64505.00,7
46df962ccf88,12.0,270,0.99911681,64505.00,7
46df962ccf88,13.0,270,1.00000000,64505.00,7
46df962ccf88,14.0,270,1.00000000,64505.00,7
46df962ccf88,16.0,270,1.00000000,64505.00,7
46df962ccf88,18.0,270,1.00000000,64505.00,7
46df962ccf88,20.0,270,1.00000000,64505.00,7
46df962ccf88,22.0,270,1.00000000,64505.00,7
46df962ccf88,25.0,270,1.00000000,64505.00,7
46df962ccf88,30.0,270,1.00000000,0.00,7
46df962ccf88,0.0,280,1.00000000,0.00,7
46df962ccf88,3.0,280,0.84490032,229.65,7
46df962ccf88,4.0,280,0.98001679,2670.90,7
46df962ccf88,5.0,280,0.98391197,6514.40,7
46df962ccf88,6.0,280,0.98526421,11965.83,7
46df962ccf88,7.0,280,0.98595257,19112.92,7
46df962ccf88,8.0,280,0.98578809,28641.93,7
46df962ccf88,9.0,280,0.98590032,40837.01,7
46df962ccf88,10.0,280,0.98651734,54921.67,7
46df962ccf88,11.0,280,0.99667121,64505.00,7
46df962ccf88,12.0,280,1.00000000,64505.00,7
46df962ccf88,13.0,280,1.00000000,64505.00,7
46df962ccf88,14.0,280,1.00000000,64505.00,7
46df962ccf88,16.0,280,1.00000000,64505.00,7
46df962ccf88,18.0,280,1.00000000,64505.00,7
46df962ccf88,20.0,280,1.00000000,64505.00,7
46df962ccf88,22.0,280,1.00000000,64505.00,7
46df962ccf88,25.0,280,1.00000000,64505.00,7
46df962ccf88,30.0,280,1.00000000,0.00,7
46df962ccf88,0.0,290,1.00000000,0.00,7
46df962ccf88,3.0,290,0.77646804,229.65,7
46df962ccf88,4.0,290,0.95628557,2670.90,7
46df962ccf88,5.0,290,0.96428589,6514.40,7
46df962ccf88,6.0,290,0.96843114,11965.83,7
46df962ccf88,7.0,290,0.97036468,19112.92,7
46df962ccf88,8.0,290,0.97046068,28641.93,7
46df962ccf88,9.0,290,0.97218048,40837.01,7
46df962ccf88,10.0,290,0.97536943,54921.67,7
46df962ccf88,11.0,290,0.99484112,64505.00,7
46df962ccf88,12.0,290,1.00000000,64505.00,7
46df962ccf88,13.0,290,1.00000000,64505.00,7
46df962ccf88,14.0,290,1.00000000,64505.00,7
46df962ccf88,16.0,290,1.00000000,64505.00,7
46df962ccf88,18.0,290,1.00000000,64505.00,7
46df962ccf88,20.0,290,1.00000000,64505.00,7
46df962ccf88,22.0,290,1.00000000,64505.00,7
46df962ccf88,25.0,290,1.00000000,64505.00,7
46df962ccf88,30.0,290,1.00000000,0.00,7
46df962ccf88,0.0,300,1.00000000,0.00,7
46df962ccf88,3.0,300,0.62091070,229.65,7
46df962ccf88,4.0,300,0.75893309,2670.90,7
46df962ccf88,5.0,300,0.81151877,6514.40,7
46df962ccf88,6.0,300,0.83264451,11965.83,7
46df962ccf88,7.0,300,0.84348796,19112.92,7
46df962ccf88,8.0,300,0.84597915,28641.93,7
46df962ccf88,9.0,300,0.84757604,40837.01,7
46df962ccf88,10.0,300,0.85565226,54921.67,7
46df962ccf88,11.0,300,0.90109233,64505.00,7
46df962ccf88,12.0,300,0.98391614,64505.00,7
46df962ccf88,13.0,300,1.00000000,64505.00,7
46df962ccf88,14.0,300,1.00000000,64505.00,7
46df962ccf88,16.0,300,1.00000000,64505.00,7
46df962ccf88,18.0,300,1.00000000,64505.00,7
46df962ccf88,20.0,300,1.00000000,64505.00,7
46df962ccf88,22.0,300,1.00000000,64505.00,7
46df962ccf88,25.0,300,1.00000000,64505.00,7
46df962ccf88,30.0,300,1.00000000,0.00,7
46df962ccf88,0.0,310,1.00000000,0.00,7
46df962ccf88,3.0,310,0.49299047,229.65,7
46df962ccf88,4.0,310,0.61235925,2670.90,7
46df962ccf88,5.0,310,0.63076561,6514.40,7
46df962ccf88,6.0,310,0.66688919,11965.83,7
46df962ccf88,7.0,310,0.68289512,19112.92,7
46df962ccf88,8.0,310,0.68762210,28641.93,7
46df962ccf88,9.0,310,0.69275408,40837.01,7
46df962ccf88,10.0,310,0.69847015,54921.67,7
46df962ccf88,11.0,310,0.73405531,64505.00,7
46df962ccf88,12.0,310,0.80854023,64505.00,7
46df962ccf88,13.0,310,0.88920816,64505.00,7
46df962ccf88,14.0,310,0.98044122,64505.00,7
46df962ccf88,16.0,310,1.00000000,64505.00,7
46df962ccf88,18.0,310,1.00000000,64505.00,7
46df962ccf88,20.0,310,1.00000000,64505.00,7
46df962ccf88,22.0,310,1.00000000,64505.00,7
46df962ccf88,25.0,310,1.00000000,64505.00,7
46df962ccf88,30.0,310,1.00000000,0.00,7
46df962ccf88,0.0,320,1.00000000,0.00,7
46df962ccf88,3.0,320,0.57673990,229.65,7
46df962ccf88,4.0,320,0.73288460,2670.90,7
46df962ccf88,5.0,320,0.75397660,6514.40,7
46df962ccf88,6.0,320,0.77373354,11965.83,7
46df962ccf88,7.0,320,0.78652127,19112.92,7
46df962ccf88,8.0,320,0.79164710,28641.93,7
46df962ccf88,9.0,320,0.79586909,40837.01,7
46df962ccf88,10.0,320,0.80657906,54921.67,7
46df962ccf88,11.0,320,0.86193843,64505.00,7
46df962ccf88,12.0,320,0.97297989,64505.00,7
46df962ccf88,13.0,320,1.00000000,64505.00,7
46df962ccf88,14.0,320,1.00000000,64505.00,7
46df962ccf88,16.0,320,1.00000000,64505.00,7
46df962ccf88,18.0,320,1.00000000,64505.00,7
46df962ccf88,20.0,320,1.00000000,64505.00,7
46df962ccf88,22.0,320,1.00000000,64505.00,7
46df962ccf88,25.0,320,1.00000000,64505.00,7
46df962ccf88,30.0,320,1.00000000,0.00,7
46df962ccf88,0.0,330,1.00000000,0.00,7
46df962ccf88,3.0,330,0.69795902,229.65,7
46df962ccf88,4.0,330,0.94587504,2670.90,7
46df962ccf88,5.0,330,0.95665139,6514.40,7
46df962ccf88,6.0,330,0.96164635,11965.83,7
46df962ccf88,7.0,330,0.96406468,19112.92,7
46df962ccf88,8.0,330,0.96420074,28641.93,7
46df962ccf88,9.0,330,0.96634679,40837.01,7
46df962ccf88,10.0,330,0.97049556,54921.67,7
46df962ccf88,11.0,330,0.99384737,64505.00,7
46df962ccf88,12.0,330,1.00000000,64505.00,7
46df962ccf88,13.0,330,1.00000000,64505.00,7
46df962ccf88,14.0,330,1.00000000,64505.00,7
46df962ccf88,16.0,330,1.00000000,64505.00,7
46df962ccf88,18.0,330,1.00000000,64505.00,7
46df962ccf88,20.0,330,1.00000000,64505.00,7
46df962ccf88,22.0,330,1.00000000,64505.00,7
46df962ccf88,25.0,330,1.00000000,64505.00,7
46df962ccf88,30.0,330,1.00000000,0.00,7
46df962ccf88,0.0,340,1.00000000,0.00,7
46df962ccf88,3.0,340,0.86099056,229.65,7
46df962ccf88,4.0,340,0.98279689,2670.90,7
46df962ccf88,5.0,340,0.98613031,6514.40,7
46df962ccf88,6.0,340,0.98719854,11965.83,7
46df962ccf88,7.0,340,0.98775888,19112.92,7
46df962ccf88,8.0,340,0.98757225,28641.93,7
46df962ccf88,9.0,340,0.98751163,40837.01,7
46df962ccf88,10.0,340,0.98780526,54921.67,7
46df962ccf88,11.0,340,0.99687611,64505.00,7
46df962ccf88,12.0,340,1.00000000,64505.00,7
46df962ccf88,13.0,340,1.00000000,64505.00,7
46df962ccf88,14.0,340,1.00000000,64505.00,7
46df962ccf88,16.0,340,1.00000000,64505.00,7
46df962ccf88,18.0,340,1.00000000,64505.00,7
46df962ccf88,20.0,340,1.00000000,64505.00,7
46df962ccf88,22.0,340,1.00000000,64505.00,7
46df962ccf88,25.0,340,1.00000000,64505.00,7
46df962ccf88,30.0,340,1.00000000,0.00,7
46df962ccf88,0.0,350,1.00000000,0.00,7
46df962ccf88,3.0,350,0.86273109,229.65,7
46df962ccf88,4.0,350,0.98327058,2670.90,7
46df962ccf88,5.0,350,0.98650143,6514.40,7
46df962ccf88,6.0,350,0.98749227,11965.83,7
46df962ccf88,7.0,350,0.98802269,19112.92,7
46df962ccf88,8.0,350,0.98782154,28641.93,7
46df962ccf88,9.0,350,0.98770222,40837.01,7
46df962ccf88,10.0,350,0.98793861,54921.67,7
46df962ccf88,11.0,350,0.99689060,64505.00,7
46df962ccf88,12.0,350,1.00000000,64505.00,7
46df962ccf88,13.0,350,1.00000000,64505.00,7
46df962ccf88,14.0,350,1.00000000,64505.00,7
46df962ccf88,16.0,350,1.00000000,64505.00,7
46df962ccf88,18.0,350,1.00000000,64505.00,7
46df962ccf88,20.0,350,1.00000000,64505.00,7
46df962ccf88,22.0,350,1.00000000,64505.00,7
46df962ccf88,25.0,350,1.00000000,64505.00,7
46df962ccf88,30.0,350,1.00000000,0.00,7
47fcdc4bf8ad,0.0,0,1.00000000,0.00,68
47fcdc4bf8ad,3.0,0,0.33482610,2230.87,68
47fcdc4bf8ad,4.0,0,0.77532492,25945.86,68
47fcdc4bf8ad,5.0,0,0.81726704,63282.79,68
47fcdc4bf8ad,6.0,0,0.83331780,116239.47,68
47fcdc4bf8ad,7.0,0,0.84279432,185668.41,68
47fcdc4bf8ad,8.0,0,0.84293778,278235.88,68
47fcdc4bf8ad,9.0,0,0.84635652,396702.38,68
47fcdc4bf8ad,10.0,0,0.85917495,533524.84,68
47fcdc4bf8ad,11.0,0,0.92877711,626620.00,68
47fcdc4bf8ad,12.0,0,0.99405061,626620.00,68
47fcdc4bf8ad,13.0,0,0.99976751,626620.00,68
47fcdc4bf8ad,14.0,0,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,0,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,0,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,0,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,0,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,0,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,0,1.00000000,0.00,68
47fcdc4bf8ad,0.0,10,1.00000000,0.00,68
47fcdc4bf8ad,3.0,10,0.26285083,2230.87,68
47fcdc4bf8ad,4.0,10,0.57626789,25945.86,68
47fcdc4bf8ad,5.0,10,0.65150478,63282.79,68
47fcdc4bf8ad,6.0,10,0.68584931,116239.47,68
47fcdc4bf8ad,7.0,10,0.70372787,185668.41,68
47fcdc4bf8ad,8.0,10,0.70808343,278235.88,68
47fcdc4bf8ad,9.0,10,0.71348589,396702.38,68
47fcdc4bf8ad,10.0,10,0.73071057,533524.84,68
47fcdc4bf8ad,11.0,10,0.81196597,626620.00,68
47fcdc4bf8ad,12.0,10,0.92076834,626620.00,68
47fcdc4bf8ad,13.0,10,0.98768429,626620.00,68
47fcdc4bf8ad,14.0,10,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,10,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,10,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,10,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,10,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,10,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,10,1.00000000,0.00,68
47fcdc4bf8ad,0.0,20,1.00000000,0.00,68
47fcdc4bf8ad,3.0,20,0.17604492,2230.87,68
47fcdc4bf8ad,4.0,20,0.36782648,25945.86,68
47fcdc4bf8ad,5.0,20,0.34833223,63282.79,68
47fcdc4bf8ad,6.0,20,0.40312611,116239.47,68
47fcdc4bf8ad,7.0,20,0.43213277,185668.41,68
47fcdc4bf8ad,8.0,20,0.44528448,278235.88,68
47fcdc4bf8ad,9.0,20,0.45219147,396702.38,68
47fcdc4bf8ad,10.0,20,0.46147570,533524.84,68
47fcdc4bf8ad,11.0,20,0.51256677,626620.00,68
47fcdc4bf8ad,12.0,20,0.62929640,626620.00,68
47fcdc4bf8ad,13.0,20,0.76331831,626620.00,68
47fcdc4bf8ad,14.0,20,0.90229426,626620.00,68
47fcdc4bf8ad,16.0,20,0.98909363,626620.00,68
47fcdc4bf8ad,18.0,20,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,20,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,20,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,20,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,20,1.00000000,0.00,68
47fcdc4bf8ad,0.0,30,1.00000000,0.00,68
47fcdc4bf8ad,3.0,30,0.24295883,2230.87,68
47fcdc4bf8ad,4.0,30,0.46596887,25945.86,68
47fcdc4bf8ad,5.0,30,0.50143108,63282.79,68
47fcdc4bf8ad,6.0,30,0.54019405,116239.47,68
47fcdc4bf8ad,7.0,30,0.56691871,185668.41,68
47fcdc4bf8ad,8.0,30,0.57486724,278235.88,68
47fcdc4bf8ad,9.0,30,0.58087224,396702.38,68
47fcdc4bf8ad,10.0,30,0.59748370,533524.84,68
47fcdc4bf8ad,11.0,30,0.66756888,626620.00,68
47fcdc4bf8ad,12.0,30,0.79396516,626620.00,68
47fcdc4bf8ad,13.0,30,0.87228649,626620.00,68
47fcdc4bf8ad,14.0,30,0.95544064,626620.00,68
47fcdc4bf8ad,16.0,30,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,30,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,30,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,30,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,30,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,30,1.00000000,0.00,68
47fcdc4bf8ad,0.0,40,1.00000000,0.00,68
47fcdc4bf8ad,3.0,40,0.32654003,2230.87,68
47fcdc4bf8ad,4.0,40,0.73544332,25945.86,68
47fcdc4bf8ad,5.0,40,0.78772875,63282.79,68
47fcdc4bf8ad,6.0,40,0.80728660,116239.47,68
47fcdc4bf8ad,7.0,40,0.81896828,185668.41,68
47fcdc4bf8ad,8.0,40,0.81940398,278235.88,68
47fcdc4bf8ad,9.0,40,0.82332188,396702.38,68
47fcdc4bf8ad,10.0,40,0.83919241,533524.84,68
47fcdc4bf8ad,11.0,40,0.91425347,626620.00,68
47fcdc4bf8ad,12.0,40,0.99548809,626620.00,68
47fcdc4bf8ad,13.0,40,1.00000000,626620.00,68
47fcdc4bf8ad,14.0,40,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,40,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,40,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,40,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,40,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,40,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,40,1.00000000,0.00,68
47fcdc4bf8ad,0.0,50,1.00000000,0.00,68
47fcdc4bf8ad,3.0,50,0.34133054,2230.87,68
47fcdc4bf8ad,4.0,50,0.79802778,25945.86,68
47fcdc4bf8ad,5.0,50,0.83960530,63282.79,68
47fcdc4bf8ad,6.0,50,0.85305172,116239.47,68
47fcdc4bf8ad,7.0,50,0.86038375,185668.41,68
47fcdc4bf8ad,8.0,50,0.85946763,278235.88,68
47fcdc4bf8ad,9.0,50,0.86147357,396702.38,68
47fcdc4bf8ad,10.0,50,0.87194260,533524.84,68
47fcdc4bf8ad,11.0,50,0.93868618,626620.00,68
47fcdc4bf8ad,12.0,50,0.99659721,626620.00,68
47fcdc4bf8ad,13.0,50,1.00000000,626620.00,68
47fcdc4bf8ad,14.0,50,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,50,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,50,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,50,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,50,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,50,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,50,1.00000000,0.00,68
47fcdc4bf8ad,0.0,60,1.00000000,0.00,68
47fcdc4bf8ad,3.0,60,0.28776263,2230.87,68
47fcdc4bf8ad,4.0,60,0.74722555,25945.86,68
47fcdc4bf8ad,5.0,60,0.79492785,63282.79,68
47fcdc4bf8ad,6.0,60,0.81071056,116239.47,68
47fcdc4bf8ad,7.0,60,0.82027368,185668.41,68
47fcdc4bf8ad,8.0,60,0.82032267,278235.88,68
47fcdc4bf8ad,9.0,60,0.82255677,396702.38,68
47fcdc4bf8ad,10.0,60,0.83482406,533524.84,68
47fcdc4bf8ad,11.0,60,0.90799752,626620.00,68
47fcdc4bf8ad,12.0,60,0.98454482,626620.00,68
47fcdc4bf8ad,13.0,60,0.99731872,626620.00,68
47fcdc4bf8ad,14.0,60,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,60,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,60,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,60,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,60,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,60,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,60,1.00000000,0.00,68
47fcdc4bf8ad,0.0,70,1.00000000,0.00,68
47fcdc4bf8ad,3.0,70,0.29851089,2230.87,68
47fcdc4bf8ad,4.0,70,0.77919428,25945.86,68
47fcdc4bf8ad,5.0,70,0.82243273,63282.79,68
47fcdc4bf8ad,6.0,70,0.83860610,116239.47,68
47fcdc4bf8ad,7.0,70,0.84813118,185668.41,68
47fcdc4bf8ad,8.0,70,0.84793847,278235.88,68
47fcdc4bf8ad,9.0,70,0.85090743,396702.38,68
47fcdc4bf8ad,10.0,70,0.86386541,533524.84,68
47fcdc4bf8ad,11.0,70,0.93986658,626620.00,68
47fcdc4bf8ad,12.0,70,0.99889499,626620.00,68
47fcdc4bf8ad,13.0,70,1.00000000,626620.00,68
47fcdc4bf8ad,14.0,70,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,70,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,70,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,70,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,70,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,70,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,70,1.00000000,0.00,68
47fcdc4bf8ad,0.0,80,1.00000000,0.00,68
47fcdc4bf8ad,3.0,80,0.30251193,2230.87,68
47fcdc4bf8ad,4.0,80,0.72795499,25945.86,68
47fcdc4bf8ad,5.0,80,0.77536986,63282.79,68
47fcdc4bf8ad,6.0,80,0.79684694,116239.47,68
47fcdc4bf8ad,7.0,80,0.80832325,185668.41,68
47fcdc4bf8ad,8.0,80,0.80867929,278235.88,68
47fcdc4bf8ad,9.0,80,0.81156225,396702.38,68
47fcdc4bf8ad,10.0,80,0.82464987,533524.84,68
47fcdc4bf8ad,11.0,80,0.89631615,626620.00,68
47fcdc4bf8ad,12.0,80,0.98802481,626620.00,68
47fcdc4bf8ad,13.0,80,0.99930069,626620.00,68
47fcdc4bf8ad,14.0,80,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,80,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,80,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,80,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,80,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,80,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,80,1.00000000,0.00,68
47fcdc4bf8ad,0.0,90,1.00000000,0.00,68
47fcdc4bf8ad,3.0,90,0.36967512,2230.87,68
47fcdc4bf8ad,4.0,90,0.73751842,25945.86,68
47fcdc4bf8ad,5.0,90,0.78650245,63282.79,68
47fcdc4bf8ad,6.0,90,0.80535152,116239.47,68
47fcdc4bf8ad,7.0,90,0.81764937,185668.41,68
47fcdc4bf8ad,8.0,90,0.82012150,278235.88,68
47fcdc4bf8ad,9.0,90,0.82302952,396702.38,68
47fcdc4bf8ad,10.0,90,0.83408014,533524.84,68
47fcdc4bf8ad,11.0,90,0.89515891,626620.00,68
47fcdc4bf8ad,12.0,90,0.98934957,626620.00,68
47fcdc4bf8ad,13.0,90,1.00000000,626620.00,68
47fcdc4bf8ad,14.0,90,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,90,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,90,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,90,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,90,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,90,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,90,1.00000000,0.00,68
47fcdc4bf8ad,0.0,100,1.00000000,0.00,68
47fcdc4bf8ad,3.0,100,0.31484869,2230.87,68
47fcdc4bf8ad,4.0,100,0.72407500,25945.86,68
47fcdc4bf8ad,5.0,100,0.77687318,63282.79,68
47fcdc4bf8ad,6.0,100,0.79895504,116239.47,68
47fcdc4bf8ad,7.0,100,0.81034932,185668.41,68
47fcdc4bf8ad,8.0,100,0.81103862,278235.88,68
47fcdc4bf8ad,9.0,100,0.81312560,396702.38,68
47fcdc4bf8ad,10.0,100,0.82452542,533524.84,68
47fcdc4bf8ad,11.0,100,0.89628558,626620.00,68
47fcdc4bf8ad,12.0,100,0.98319085,626620.00,68
47fcdc4bf8ad,13.0,100,0.99955778,626620.00,68
47fcdc4bf8ad,14.0,100,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,100,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,100,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,100,1.00000000,626620.00,68
47fcdc4bf8ad,22.0,100,1.00000000,626620.00,68
47fcdc4bf8ad,25.0,100,1.00000000,626620.00,68
47fcdc4bf8ad,30.0,100,1.00000000,0.00,68
47fcdc4bf8ad,0.0,110,1.00000000,0.00,68
47fcdc4bf8ad,3.0,110,0.37776930,2230.87,68
47fcdc4bf8ad,4.0,110,0.77527984,25945.86,68
47fcdc4bf8ad,5.0,110,0.82111230,63282.79,68
47fcdc4bf8ad,6.0,110,0.83650355,116239.47,68
47fcdc4bf8ad,7.0,110,0.84483341,185668.41,68
47fcdc4bf8ad,8.0,110,0.84450950,278235.88,68
47fcdc4bf8ad,9.0,110,0.84794425,396702.38,68
47fcdc4bf8ad,10.0,110,0.86159081,533524.84,68
47fcdc4bf8ad,11.0,110,0.92712709,626620.00,68
47fcdc4bf8ad,12.0,110,0.99718661,626620.00,68
47fcdc4bf8ad,13.0,110,1.00000000,626620.00,68
47fcdc4bf8ad,14.0,110,1.00000000,626620.00,68
47fcdc4bf8ad,16.0,110,1.00000000,626620.00,68
47fcdc4bf8ad,18.0,110,1.00000000,626620.00,68
47fcdc4bf8ad,20.0,110,1.00000000,626620.00,68
