farm_id,ws_bin_m_s,wd_weighted_efficiency,energy_share,wakeloss_pct
26,18.0,1.0,0.102309,0.0
26,20.0,1.0,0.028201,0.0
26,22.0,1.0,0.028201,0.0
26,25.0,1.0,0.028201,0.0
26,30.0,1.0,0.000821,0.0
25,0.0,1.0,0.0815,0.0
25,3.0,0.312135,0.118554,68.7865
25,4.0,0.656372,0.118554,34.3628
25,5.0,0.712067,0.118554,28.7933
25,6.0,0.735542,0.147851,26.4458
25,7.0,0.750138,0.147851,24.9862
25,8.0,0.751818,0.171123,24.8182
25,9.0,0.7549,0.171123,24.51
25,10.0,0.76618,0.164644,23.382
25,11.0,0.831101,0.164644,16.8899
25,12.0,0.928098,0.180798,7.1902
25,13.0,0.978722,0.180798,2.1278
25,14.0,0.996009,0.180798,0.3991
25,16.0,1.0,0.107968,0.0
25,18.0,1.0,0.107968,0.0
25,20.0,1.0,0.026832,0.0
25,22.0,1.0,0.026832,0.0
25,25.0,1.0,0.026832,0.0
25,30.0,1.0,0.00073,0.0
23,0.0,1.0,0.058866,0.0
23,3.0,0.237136,0.104408,76.2864
23,4.0,0.586796,0.104408,41.3204
23,5.0,0.659825,0.104408,34.0175
23,6.0,0.694399,0.143835,30.5601
23,7.0,0.711441,0.143835,28.8559
23,8.0,0.711642,0.166834,28.8358
23,9.0,0.714524,0.166834,28.5476
23,10.0,0.729299,0.162088,27.0701
23,11.0,0.80297,0.162088,19.703
23,12.0,0.930454,0.191841,6.9546
23,13.0,0.983669,0.191841,1.6331
23,14.0,0.995676,0.191841,0.4324
23,16.0,1.0,0.12476,0.0
23,18.0,1.0,0.12476,0.0
23,20.0,1.0,0.045542,0.0
23,22.0,1.0,0.045542,0.0
23,25.0,1.0,0.045542,0.0
23,30.0,1.0,0.001825,0.0
24,0.0,1.0,0.079858,0.0
24,3.0,0.235675,0.192206,76.4325
24,4.0,0.622251,0.192206,37.7749
24,5.0,0.688973,0.192206,31.1027
24,6.0,0.715671,0.261659,28.4329
24,7.0,0.731032,0.261659,26.8968
24,8.0,0.737377,0.229899,26.2623
24,9.0,0.739833,0.229899,26.0167
24,10.0,0.757863,0.150041,24.2137
24,11.0,0.834043,0.150041,16.5957
24,12.0,0.948524,0.071461,5.1476
24,13.0,0.988769,0.071461,1.1231
24,14.0,0.999402,0.071461,0.0598
24,16.0,1.0,0.014055,0.0
24,18.0,1.0,0.014055,0.0
24,20.0,1.0,0.000821,0.0
24,22.0,1.0,0.000821,0.0
24,25.0,1.0,0.000821,0.0
24,30.0,1.0,0.0,0.0
22,0.0,1.0,0.089806,0.0
22,3.0,0.20104,0.143926,79.896
22,4.0,0.46145,0.143926,53.855
22,5.0,0.540803,0.143926,45.9197
22,6.0,0.576667,0.172036,42.3333
22,7.0,0.600233,0.172036,39.9767
22,8.0,0.608526,0.180159,39.1474
22,9.0,0.61217,0.180159,38.783
22,10.0,0.625171,0.159259,37.4829
22,11.0,0.697898,0.159259,30.2102
22,12.0,0.851641,0.156977,14.8359
22,13.0,0.940425,0.156977,5.9575
22,14.0,0.972628,0.156977,2.7372
22,16.0,0.998137,0.0815,0.1863
22,18.0,1.0,0.0815,0.0
22,20.0,1.0,0.016154,0.0
22,22.0,1.0,0.016154,0.0
22,25.0,1.0,0.016154,0.0
22,30.0,1.0,0.000183,0.0
21,0.0,1.0,0.068176,0.0
21,3.0,0.346247,0.144291,65.3753
21,4.0,0.720627,0.144291,27.9373
21,5.0,0.765681,0.144291,23.4319
21,6.0,0.812904,0.178699,18.7096
21,7.0,0.822838,0.178699,17.7162
21,8.0,0.848342,0.168751,15.1658
21,9.0,0.850553,0.168751,14.9447
21,10.0,0.870414,0.163275,12.9586
21,11.0,0.939897,0.163275,6.0103
21,12.0,0.997265,0.192936,0.2735
21,13.0,0.998864,0.192936,0.1136
21,14.0,0.999208,0.192936,0.0792
21,16.0,0.999616,0.076024,0.0384
21,18.0,1.0,0.076024,0.0
21,20.0,1.0,0.00721,0.0
21,22.0,1.0,0.00721,0.0
21,25.0,1.0,0.00721,0.0
21,30.0,1.0,0.000639,0.0
20,0.0,1.0,0.052204,0.0
20,3.0,0.212177,0.097746,78.7823
20,4.0,0.563567,0.097746,43.6433
20,5.0,0.63652,0.097746,36.348
20,6.0,0.668973,0.143196,33.1027
20,7.0,0.687066,0.143196,31.2934
20,8.0,0.689356,0.164096,31.0644
20,9.0,0.692611,0.164096,30.7389
20,10.0,0.71212,0.16081,28.788
20,11.0,0.78644,0.16081,21.356
20,12.0,0.91592,0.197499,8.408
20,13.0,0.970476,0.197499,2.9524
20,14.0,0.989698,0.197499,1.0302
20,16.0,0.999267,0.131605,0.0733
20,18.0,1.0,0.131605,0.0
20,20.0,1.0,0.050835,0.0
20,22.0,1.0,0.050835,0.0
20,25.0,1.0,0.050835,0.0
20,30.0,1.0,0.002008,0.0
19,0.0,1.0,0.113717,0.0
19,3.0,0.276626,0.190928,72.3374
19,4.0,0.667734,0.190928,33.2266
19,5.0,0.721741,0.190928,27.8259
19,6.0,0.75109,0.229625,24.891
19,7.0,0.76477,0.229625,23.523
19,8.0,0.773041,0.217578,22.6959
19,9.0,0.775955,0.217578,22.4045
19,10.0,0.798215,0.139454,20.1785
19,11.0,0.871118,0.139454,12.8882
19,12.0,0.969992,0.088893,3.0008
19,13.0,0.986082,0.088893,1.3918
19,14.0,0.992422,0.088893,0.7578
19,16.0,0.999538,0.018527,0.0462
19,18.0,1.0,0.018527,0.0
19,20.0,1.0,0.001186,0.0
19,22.0,1.0,0.001186,0.0
19,25.0,1.0,0.001186,0.0
19,30.0,1.0,9.1e-05,0.0
18,0.0,1.0,0.061239,0.0
18,3.0,0.27128,0.111071,72.872
18,4.0,0.632467,0.111071,36.7533
18,5.0,0.697673,0.111071,30.2327
18,6.0,0.724924,0.145752,27.5076
18,7.0,0.740142,0.145752,25.9858
18,8.0,0.740002,0.164187,25.9998
18,9.0,0.743116,0.164187,25.6884
18,10.0,0.75571,0.160445,24.429
18,11.0,0.828731,0.160445,17.1269
18,12.0,0.940343,0.191841,5.9657
18,13.0,0.984969,0.191841,1.5031
18,14.0,0.997784,0.191841,0.2216
18,16.0,1.0,0.121475,0.0
18,18.0,1.0,0.121475,0.0
18,20.0,1.0,0.042439,0.0
18,22.0,1.0,0.042439,0.0
18,25.0,1.0,0.042439,0.0
18,30.0,1.0,0.001552,0.0
17,0.0,1.0,0.088802,0.0
17,3.0,0.170512,0.144109,82.9488
17,4.0,0.527698,0.144109,47.2302
17,5.0,0.608143,0.144109,39.1857
17,6.0,0.645101,0.175596,35.4899
17,7.0,0.663968,0.175596,33.6032
17,8.0,0.656313,0.179064,34.3687
17,9.0,0.659308,0.179064,34.0692
17,10.0,0.679882,0.147029,32.0118
17,11.0,0.754628,0.147029,24.5372
17,12.0,0.905873,0.150041,9.4127
17,13.0,0.958523,0.150041,4.1477
17,14.0,0.984398,0.150041,1.5602
17,16.0,0.999241,0.090079,0.0759
17,18.0,1.0,0.090079,0.0
17,20.0,1.0,0.024733,0.0
17,22.0,1.0,0.024733,0.0
17,25.0,1.0,0.024733,0.0
17,30.0,1.0,0.000548,0.0
16,0.0,1.0,0.053391,0.0
16,3.0,0.287651,0.100575,71.2349
16,4.0,0.650703,0.100575,34.9297
16,5.0,0.713433,0.100575,28.6567
16,6.0,0.737567,0.145204,26.2433
16,7.0,0.751888,0.145204,24.8112
16,8.0,0.755435,0.16583,24.4565
16,9.0,0.758255,0.16583,24.1745
16,10.0,0.771434,0.15862,22.8566
16,11.0,0.842297,0.15862,15.7703
16,12.0,0.95061,0.193575,4.939
16,13.0,0.988576,0.193575,1.1424
16,14.0,0.996745,0.193575,0.3255
16,16.0,1.0,0.130145,0.0
16,18.0,1.0,0.130145,0.0
16,20.0,1.0,0.050744,0.0
16,22.0,1.0,0.050744,0.0
16,25.0,1.0,0.050744,0.0
16,30.0,1.0,0.001917,0.0
14,0.0,1.0,0.115999,0.0
14,3.0,0.323359,0.172766,67.6641
14,4.0,0.717232,0.172766,28.2768
14,5.0,0.76504,0.172766,23.496
14,6.0,0.787582,0.201606,21.2418
14,7.0,0.799329,0.201606,20.0671
14,8.0,0.804837,0.198777,19.5163
14,9.0,0.807395,0.198777,19.2605
14,10.0,0.817501,0.157616,18.2499
14,11.0,0.888838,0.157616,11.1162
14,12.0,0.973126,0.118372,2.6874
14,13.0,0.991417,0.118372,0.8583
14,14.0,0.994914,0.118372,0.5086
14,16.0,0.999684,0.033038,0.0316
14,18.0,1.0,0.033038,0.0
14,20.0,1.0,0.001825,0.0
14,22.0,1.0,0.001825,0.0
14,25.0,1.0,0.001825,0.0
14,30.0,1.0,0.0,0.0
15,0.0,1.0,0.080314,0.0
15,3.0,0.311485,0.133431,68.8515
15,4.0,0.705835,0.133431,29.4165
15,5.0,0.758235,0.133431,24.1765
15,6.0,0.77827,0.176052,22.173
15,7.0,0.790544,0.176052,20.9456
15,8.0,0.790764,0.176691,20.9236
15,9.0,0.793493,0.176691,20.6507
15,10.0,0.805511,0.153966,19.4489
15,11.0,0.875557,0.153966,12.4443
15,12.0,0.959883,0.147851,4.0117
15,13.0,0.987052,0.147851,1.2948
15,14.0,0.996143,0.147851,0.3857
15,16.0,1.0,0.097746,0.0
15,18.0,1.0,0.097746,0.0
15,20.0,1.0,0.03313,0.0
15,22.0,1.0,0.03313,0.0
15,25.0,1.0,0.03313,0.0
15,30.0,1.0,0.000821,0.0
13,0.0,1.0,0.101579,0.0
13,3.0,0.181055,0.147577,81.8945
13,4.0,0.449678,0.147577,55.0322
13,5.0,0.527382,0.147577,47.2618
13,6.0,0.566994,0.171945,43.3006
13,7.0,0.591655,0.171945,40.8345
13,8.0,0.601561,0.174227,39.8439
13,9.0,0.605787,0.174227,39.4213
13,10.0,0.621621,0.14493,37.8379
13,11.0,0.691866,0.14493,30.8134
13,12.0,0.841924,0.145569,15.8076
13,13.0,0.922885,0.145569,7.7115
13,14.0,0.957292,0.145569,4.2708
13,16.0,0.995064,0.090627,0.4936
13,18.0,1.0,0.090627,0.0
13,20.0,1.0,0.022999,0.0
13,22.0,1.0,0.022999,0.0
13,25.0,1.0,0.022999,0.0
13,30.0,1.0,0.000548,0.0
12,0.0,1.0,0.073104,0.0
12,3.0,0.325829,0.169116,67.4171
12,4.0,0.745717,0.169116,25.4283
12,5.0,0.787599,0.169116,21.2401
12,6.0,0.8122,0.220133,18.78
12,7.0,0.821394,0.220133,17.8606
12,8.0,0.821314,0.2163,17.8686
12,9.0,0.822272,0.2163,17.7728
12,10.0,0.83115,0.171397,16.885
12,11.0,0.912214,0.171397,8.7786
12,12.0,0.99359,0.124578,0.641
12,13.0,0.997532,0.124578,0.2468
12,14.0,0.998687,0.124578,0.1313
12,16.0,0.999881,0.022725,0.0119
12,18.0,1.0,0.022725,0.0
12,20.0,1.0,0.00219,0.0
12,22.0,1.0,0.00219,0.0
12,25.0,1.0,0.00219,0.0
12,30.0,1.0,0.000456,0.0
10,0.0,1.0,0.076207,0.0
10,3.0,0.333126,0.109336,66.6874
10,4.0,0.741011,0.109336,25.8989
10,5.0,0.787993,0.109336,21.2007
10,6.0,0.809458,0.144839,19.0542
10,7.0,0.819378,0.144839,18.0622
10,8.0,0.817191,0.1536,18.2809
10,9.0,0.819868,0.1536,18.0132
10,10.0,0.833009,0.15716,16.6991
10,11.0,0.899693,0.15716,10.0307
10,12.0,0.967702,0.193119,3.2298
10,13.0,0.987045,0.193119,1.2955
10,14.0,0.997283,0.193119,0.2717
10,16.0,1.0,0.126403,0.0
10,18.0,1.0,0.126403,0.0
10,20.0,1.0,0.038332,0.0
10,22.0,1.0,0.038332,0.0
10,25.0,1.0,0.038332,0.0
10,30.0,1.0,0.001004,0.0
11,0.0,1.0,0.059232,0.0
11,3.0,0.182246,0.110523,81.7754
11,4.0,0.516293,0.110523,48.3707
11,5.0,0.598417,0.110523,40.1583
11,6.0,0.633233,0.145113,36.6767
11,7.0,0.653534,0.145113,34.6466
11,8.0,0.661588,0.166743,33.8412
11,9.0,0.664686,0.166743,33.5314
11,10.0,0.677587,0.158894,32.2413
11,11.0,0.752261,0.158894,24.7739
11,12.0,0.898304,0.197226,10.1696
11,13.0,0.963338,0.197226,3.6662
11,14.0,0.982272,0.197226,1.7728
11,16.0,0.998795,0.119193,0.1205
11,18.0,1.0,0.119193,0.0
11,20.0,1.0,0.041891,0.0
11,22.0,1.0,0.041891,0.0
11,25.0,1.0,0.041891,0.0
11,30.0,1.0,0.001186,0.0
9,0.0,1.0,0.103769,0.0
9,3.0,0.184373,0.127225,81.5627
9,4.0,0.531453,0.127225,46.8547
9,5.0,0.603222,0.127225,39.6778
9,6.0,0.635465,0.149128,36.4535
9,7.0,0.65571,0.149128,34.429
9,8.0,0.663662,0.155517,33.6338
9,9.0,0.666864,0.155517,33.3136
9,10.0,0.678888,0.138542,32.1112
9,11.0,0.754472,0.138542,24.5528
9,12.0,0.895284,0.161267,10.4716
9,13.0,0.956436,0.161267,4.3564
9,14.0,0.982502,0.161267,1.7498
9,16.0,0.999925,0.121566,0.0075
9,18.0,1.0,0.121566,0.0
9,20.0,1.0,0.041982,0.0
9,22.0,1.0,0.041982,0.0
9,25.0,1.0,0.041982,0.0
9,30.0,1.0,0.001004,0.0
8,0.0,1.0,0.053664,0.0
8,3.0,0.30201,0.124943,69.799
8,4.0,0.723625,0.124943,27.6375
8,5.0,0.76831,0.124943,23.169
8,6.0,0.795226,0.228347,20.4774
8,7.0,0.805967,0.228347,19.4033
8,8.0,0.817109,0.26531,18.2891
8,9.0,0.819093,0.26531,18.0907
8,10.0,0.829452,0.188464,17.0548
8,11.0,0.906545,0.188464,9.3455
8,12.0,0.964584,0.114082,3.5416
8,13.0,0.976902,0.114082,2.3098
8,14.0,0.986278,0.114082,1.3722
8,16.0,0.995988,0.022086,0.4012
8,18.0,1.0,0.022086,0.0
8,20.0,1.0,0.002921,0.0
8,22.0,1.0,0.002921,0.0
8,25.0,1.0,0.002921,0.0
8,30.0,1.0,0.000183,0.0
7,0.0,1.0,0.057954,0.0
7,3.0,0.174132,0.110797,82.5868
7,4.0,0.555726,0.110797,44.4274
7,5.0,0.632564,0.110797,36.7436
7,6.0,0.66194,0.145021,33.806
7,7.0,0.680592,0.145021,31.9408
7,8.0,0.688513,0.165374,31.1487
7,9.0,0.691054,0.165374,30.8946
7,10.0,0.70124,0.161358,29.876
7,11.0,0.778698,0.161358,22.1302
7,12.0,0.921077,0.193757,7.8923
7,13.0,0.970481,0.193757,2.9519
7,14.0,0.986682,0.193757,1.3318
7,16.0,1.0,0.12038,0.0
7,18.0,1.0,0.12038,0.0
7,20.0,1.0,0.043534,0.0
7,22.0,1.0,0.043534,0.0
7,25.0,1.0,0.043534,0.0
7,30.0,1.0,0.001825,0.0
6,0.0,1.0,0.115086,0.0
6,3.0,0.28748,0.198503,71.252
6,4.0,0.730642,0.198503,26.9358
6,5.0,0.778822,0.198503,22.1178
6,6.0,0.796251,0.246874,20.3749
6,7.0,0.806966,0.246874,19.3034
6,8.0,0.812239,0.207082,18.7761
6,9.0,0.814378,0.207082,18.5622
6,10.0,0.83322,0.129141,16.678
6,11.0,0.910799,0.129141,8.9201
6,12.0,0.989448,0.083326,1.0552
6,13.0,0.994967,0.083326,0.5033
6,14.0,0.996662,0.083326,0.3338
6,16.0,0.998462,0.019531,0.1538
6,18.0,1.0,0.019531,0.0
6,20.0,1.0,0.000456,0.0
6,22.0,1.0,0.000456,0.0
6,25.0,1.0,0.000456,0.0
6,30.0,1.0,0.0,0.0
5,0.0,1.0,0.068084,0.0
5,3.0,0.333536,0.108424,66.6464
5,4.0,0.767288,0.108424,23.2712
5,5.0,0.813096,0.108424,18.6904
5,6.0,0.829401,0.150954,17.0599
5,7.0,0.838679,0.150954,16.1321
5,8.0,0.842141,0.164187,15.7859
5,9.0,0.844409,0.164187,15.5591
5,10.0,0.8541,0.156703,14.59
5,11.0,0.925192,0.156703,7.4808
5,12.0,0.987343,0.176964,1.2657
5,13.0,0.998703,0.176964,0.1297
5,14.0,0.999997,0.176964,0.0003
5,16.0,1.0,0.127681,0.0
5,18.0,1.0,0.127681,0.0
5,20.0,1.0,0.045268,0.0
5,22.0,1.0,0.045268,0.0
5,25.0,1.0,0.045268,0.0
5,30.0,1.0,0.001734,0.0
4,0.0,1.0,0.064707,0.0
4,3.0,0.24613,0.150406,75.387
4,4.0,0.668822,0.150406,33.1178
4,5.0,0.724223,0.150406,27.5777
4,6.0,0.748423,0.234827,25.1577
4,7.0,0.761318,0.234827,23.8682
4,8.0,0.764296,0.268048,23.5704
4,9.0,0.766279,0.268048,23.3721
4,10.0,0.771697,0.183171,22.8303
4,11.0,0.852246,0.183171,14.7754
4,12.0,0.941705,0.082687,5.8295
4,13.0,0.967431,0.082687,3.2569
4,14.0,0.978653,0.082687,2.1347
4,16.0,0.994259,0.013599,0.5741
4,18.0,1.0,0.013599,0.0
4,20.0,1.0,0.002464,0.0
4,22.0,1.0,0.002464,0.0
4,25.0,1.0,0.002464,0.0
4,30.0,1.0,9.1e-05,0.0
3,0.0,1.0,0.091357,0.0
3,3.0,0.261005,0.169298,73.8995
3,4.0,0.655167,0.169298,34.4833
3,5.0,0.706772,0.169298,29.3228
3,6.0,0.735087,0.21484,26.4913
3,7.0,0.747658,0.21484,25.2342
3,8.0,0.76218,0.20334,23.782
3,9.0,0.765131,0.20334,23.4869
3,10.0,0.789197,0.159441,21.0803
3,11.0,0.865358,0.159441,13.4642
3,12.0,0.968618,0.125856,3.1382
3,13.0,0.98292,0.125856,1.708
3,14.0,0.987908,0.125856,1.2092
3,16.0,0.997111,0.03313,0.2889
3,18.0,1.0,0.03313,0.0
3,20.0,1.0,0.002647,0.0
3,22.0,1.0,0.002647,0.0
3,25.0,1.0,0.002647,0.0
3,30.0,1.0,9.1e-05,0.0
2,0.0,1.0,0.082869,0.0
2,3.0,0.178563,0.127225,82.1437
2,4.0,0.5287,0.127225,47.13
2,5.0,0.603957,0.127225,39.6043
2,6.0,0.635986,0.165739,36.4014
2,7.0,0.654492,0.165739,34.5508
2,8.0,0.65897,0.175504,34.103
2,9.0,0.661985,0.175504,33.8015
2,10.0,0.67607,0.155882,32.393
2,11.0,0.751201,0.155882,24.8799
2,12.0,0.881929,0.152597,11.8071
2,13.0,0.951814,0.152597,4.8186
2,14.0,0.982918,0.152597,1.7082
2,16.0,0.998593,0.103039,0.1407
2,18.0,1.0,0.103039,0.0
2,20.0,1.0,0.036141,0.0
2,22.0,1.0,0.036141,0.0
2,25.0,1.0,0.036141,0.0
2,30.0,1.0,0.001004,0.0
1,0.0,1.0,0.101305,0.0
1,3.0,0.293637,0.176326,70.6363
1,4.0,0.700658,0.176326,29.9342
1,5.0,0.752147,0.176326,24.7853
1,6.0,0.775424,0.218399,22.4576
1,7.0,0.787745,0.218399,21.2255
1,8.0,0.796789,0.198138,20.3211
1,9.0,0.79944,0.198138,20.056
1,10.0,0.815354,0.153144,18.4646
1,11.0,0.891107,0.153144,10.8893
1,12.0,0.981131,0.119467,1.8869
1,13.0,0.994365,0.119467,0.5635
1,14.0,0.99651,0.119467,0.349
1,16.0,0.999416,0.030209,0.0584
1,18.0,1.0,0.030209,0.0
1,20.0,1.0,0.003012,0.0
1,22.0,1.0,0.003012,0.0
1,25.0,1.0,0.003012,0.0
1,30.0,1.0,0.0,0.0
0,0.0,1.0,0.086155,0.0
0,3.0,0.293142,0.171671,70.6858
0,4.0,0.701609,0.171671,29.8391
0,5.0,0.751787,0.171671,24.8213
0,6.0,0.777353,0.219312,22.2647
0,7.0,0.789474,0.219312,21.0526
0,8.0,0.801296,0.206261,19.8704
0,9.0,0.803945,0.206261,19.6055
0,10.0,0.820949,0.161084,17.9051
0,11.0,0.895146,0.161084,10.4854
0,12.0,0.97872,0.123939,2.128
0,13.0,0.990263,0.123939,0.9737
0,14.0,0.993881,0.123939,0.6119
0,16.0,0.999037,0.029296,0.0963
0,18.0,1.0,0.029296,0.0
0,20.0,1.0,0.002282,0.0
0,22.0,1.0,0.002282,0.0
0,25.0,1.0,0.002282,0.0
0,30.0,1.0,0.0,0.0
