farm_id,year,commission_year,pre_window_start,pre_window_end,WPD_yearly,WCI_yearly,theta_energy_yearly,V_mean_yearly,WPD_hist,WCI_hist,theta_energy_hist,theta_freq_hist,V_mean_hist,WNS_hist
35,2016,2020,2014,2019,,,,,331.2,0.3232,79.4,78.2,6.8,
35,2017,2020,2014,2019,,,,,331.2,0.3232,79.4,78.2,6.8,
35,2018,2020,2014,2019,354.5,0.3042,88.2,7.11,331.2,0.3232,79.4,78.2,6.8,
35,2019,2020,2014,2019,307.9,0.3464,71.6,6.5,331.2,0.3232,79.4,78.2,6.8,
35,2020,2020,2014,2019,305.7,0.2557,84.5,6.77,331.2,0.3232,79.4,78.2,6.8,
35,2021,2020,2014,2019,347.6,0.2662,68.1,6.8,331.2,0.3232,79.4,78.2,6.8,
35,2022,2020,2014,2019,333.4,0.304,64.8,6.92,331.2,0.3232,79.4,78.2,6.8,
35,2023,2020,2014,2019,315.5,0.2323,103.1,6.74,331.2,0.3232,79.4,78.2,6.8,
35,2024,2020,2014,2019,352.1,0.2488,83.5,7.09,331.2,0.3232,79.4,78.2,6.8,
36,2014,2017,2014,2016,,,,,,,,,,
36,2015,2017,2014,2016,,,,,,,,,,
36,2016,2017,2014,2016,,,,,,,,,,
36,2017,2017,2014,2016,,,,,,,,,,
36,2018,2017,2014,2016,,,,,,,,,,
36,2019,2017,2014,2016,,,,,,,,,,
36,2020,2017,2014,2016,,,,,,,,,,
36,2021,2017,2014,2016,387.1,0.2629,69.2,7.05,,,,,,
36,2022,2017,2014,2016,,,,,,,,,,
36,2023,2017,2014,2016,366.3,0.224,114.1,7.08,,,,,,
36,2024,2017,2014,2016,400.2,0.2382,94.7,7.39,,,,,,
37,2014,2020,2014,2019,,,,,374.1,0.3385,70.2,70.7,6.93,
37,2015,2020,2014,2019,,,,,374.1,0.3385,70.2,70.7,6.93,
37,2016,2020,2014,2019,,,,,374.1,0.3385,70.2,70.7,6.93,
37,2017,2020,2014,2019,,,,,374.1,0.3385,70.2,70.7,6.93,
37,2018,2020,2014,2019,,,,,374.1,0.3385,70.2,70.7,6.93,
37,2019,2020,2014,2019,374.1,0.3385,70.2,6.93,374.1,0.3385,70.2,70.7,6.93,
37,2020,2020,2014,2019,376.3,0.2545,91.0,7.23,374.1,0.3385,70.2,70.7,6.93,
37,2021,2020,2014,2019,422.5,0.2578,69.3,7.26,374.1,0.3385,70.2,70.7,6.93,
37,2022,2020,2014,2019,418.6,0.2955,69.7,7.47,374.1,0.3385,70.2,70.7,6.93,
37,2023,2020,2014,2019,397.1,0.2224,111.7,7.27,374.1,0.3385,70.2,70.7,6.93,
37,2024,2020,2014,2019,432.7,0.2427,88.6,7.59,374.1,0.3385,70.2,70.7,6.93,
38,2014,2014,2014,2013,,,,,,,,,,
38,2015,2014,2014,2013,,,,,,,,,,
38,2016,2014,2014,2013,,,,,,,,,,
38,2017,2014,2014,2013,,,,,,,,,,
38,2018,2014,2014,2013,,,,,,,,,,
38,2019,2014,2014,2013,408.7,0.3313,65.0,7.13,,,,,,
38,2020,2014,2014,2013,418.6,0.2503,95.4,7.49,,,,,,
38,2021,2014,2014,2013,467.5,0.2479,68.5,7.51,,,,,,
38,2022,2014,2014,2013,469.5,0.2841,72.8,7.75,,,,,,
38,2023,2014,2014,2013,444.4,0.2055,117.9,7.56,,,,,,
38,2024,2014,2014,2013,477.2,0.2325,93.8,7.85,,,,,,
39,2014,2020,2014,2019,,,,,,,,,,
39,2015,2020,2014,2019,,,,,,,,,,
39,2016,2020,2014,2019,,,,,,,,,,
39,2017,2020,2014,2019,,,,,,,,,,
39,2018,2020,2014,2019,,,,,,,,,,
39,2019,2020,2014,2019,,,,,,,,,,
39,2020,2020,2014,2019,,,,,,,,,,
39,2021,2020,2014,2019,,,,,,,,,,
39,2022,2020,2014,2019,335.8,0.2181,1.4,6.86,,,,,,
39,2023,2020,2014,2019,310.1,0.1434,353.1,6.57,,,,,,
39,2024,2020,2014,2019,339.8,0.1737,349.4,6.88,,,,,,
40,2014,2021,2014,2020,448.1,0.246,4.2,7.49,467.6,0.2399,8.4,57.8,7.57,117.91
40,2015,2021,2014,2020,455.7,0.2609,16.3,7.38,467.6,0.2399,8.4,57.8,7.57,117.91
40,2016,2021,2014,2020,464.8,0.2319,6.4,7.61,467.6,0.2399,8.4,57.8,7.57,117.91
40,2017,2021,2014,2020,471.5,0.1971,9.1,7.66,467.6,0.2399,8.4,57.8,7.57,117.91
40,2018,2021,2014,2020,493.6,0.2369,4.2,7.77,467.6,0.2399,8.4,57.8,7.57,117.91
40,2019,2021,2014,2020,462.4,0.3059,22.0,7.27,467.6,0.2399,8.4,57.8,7.57,117.91
40,2020,2021,2014,2020,477.3,0.2193,347.6,7.84,467.6,0.2399,8.4,57.8,7.57,117.91
40,2021,2021,2014,2020,482.0,0.2266,8.3,7.57,467.6,0.2399,8.4,57.8,7.57,117.91
40,2022,2021,2014,2020,525.0,0.2419,7.3,8.02,467.6,0.2399,8.4,57.8,7.57,117.91
40,2023,2021,2014,2020,478.6,0.1637,356.1,7.63,467.6,0.2399,8.4,57.8,7.57,117.91
40,2024,2021,2014,2020,535.7,0.1899,345.5,8.06,467.6,0.2399,8.4,57.8,7.57,117.91
41,2014,2021,2014,2020,,,,,,,,,,
41,2015,2021,2014,2020,,,,,,,,,,
41,2016,2021,2014,2020,,,,,,,,,,
41,2017,2021,2014,2020,,,,,,,,,,
41,2018,2021,2014,2020,,,,,,,,,,
41,2019,2021,2014,2020,,,,,,,,,,
41,2020,2021,2014,2020,,,,,,,,,,
41,2021,2021,2014,2020,399.8,0.2614,7.2,7.09,,,,,,
41,2022,2021,2014,2020,467.9,0.2755,4.3,7.72,,,,,,
41,2023,2021,2014,2020,412.6,0.1933,6.9,7.16,,,,,,
41,2024,2021,2014,2020,462.8,0.2157,4.1,7.58,,,,,,
42,2014,2022,2014,2021,,,,,,,,,,
42,2015,2022,2014,2021,,,,,,,,,,
42,2016,2022,2014,2021,,,,,,,,,,
42,2017,2022,2014,2021,,,,,,,,,,
42,2018,2022,2014,2021,,,,,,,,,,
42,2019,2022,2014,2021,,,,,,,,,,
42,2020,2022,2014,2021,,,,,,,,,,
42,2021,2022,2014,2021,,,,,,,,,,
42,2022,2022,2014,2021,469.9,0.2727,3.9,7.73,,,,,,
42,2023,2022,2014,2021,414.2,0.1896,6.0,7.17,,,,,,
42,2024,2022,2014,2021,464.5,0.2102,1.2,7.59,,,,,,
43,2014,2014,2014,2013,298.5,0.2572,9.7,6.44,,,,,,
43,2015,2014,2014,2013,337.7,0.2841,12.4,6.65,,,,,,
43,2016,2014,2014,2013,327.2,0.2224,6.8,6.72,,,,,,
43,2017,2014,2014,2013,,,,,,,,,,
43,2018,2014,2014,2013,,,,,,,,,,
43,2019,2014,2014,2013,,,,,,,,,,
43,2020,2014,2014,2013,,,,,,,,,,
43,2021,2014,2014,2013,,,,,,,,,,
43,2022,2014,2014,2013,380.9,0.2231,352.7,7.22,,,,,,
43,2023,2014,2014,2013,329.8,0.1766,11.1,6.65,,,,,,
43,2024,2014,2014,2013,368.3,0.1763,2.0,7.02,,,,,,
44,2014,2014,2014,2013,,,,,,,,,,
44,2015,2014,2014,2013,,,,,,,,,,
44,2016,2014,2014,2013,,,,,,,,,,
44,2017,2014,2014,2013,,,,,,,,,,
44,2018,2014,2014,2013,,,,,,,,,,
44,2019,2014,2014,2013,,,,,,,,,,
44,2020,2014,2014,2013,318.3,0.2606,8.0,6.87,,,,,,
44,2021,2014,2014,2013,281.6,0.2965,14.1,6.44,,,,,,
44,2022,2014,2014,2013,353.2,0.3321,5.4,7.11,,,,,,
44,2023,2014,2014,2013,297.1,0.2671,16.8,6.41,,,,,,
44,2024,2014,2014,2013,331.6,0.2724,16.4,6.75,,,,,,
45,2014,2014,2014,2013,462.8,0.4466,32.9,7.4,,,,,,
45,2015,2014,2014,2013,590.1,0.4051,38.2,8.15,,,,,,
45,2016,2014,2014,2013,547.7,0.3981,37.2,7.94,,,,,,
45,2017,2014,2014,2013,,,,,,,,,,
45,2018,2014,2014,2013,,,,,,,,,,
45,2019,2014,2014,2013,,,,,,,,,,
45,2020,2014,2014,2013,576.1,0.3367,25.1,8.42,,,,,,
45,2021,2014,2014,2013,498.1,0.4009,31.5,7.89,,,,,,
45,2022,2014,2014,2013,622.6,0.421,24.6,8.59,,,,,,
45,2023,2014,2014,2013,498.4,0.4048,35.0,7.67,,,,,,
45,2024,2014,2014,2013,600.4,0.374,38.4,8.2,,,,,,
46,2014,2014,2014,2013,870.5,0.4442,36.9,9.69,,,,,,
46,2015,2014,2014,2013,1054.5,0.3918,39.4,10.42,,,,,,
46,2016,2014,2014,2013,942.5,0.4236,38.1,9.8,,,,,,
46,2017,2014,2014,2013,,,,,,,,,,
46,2018,2014,2014,2013,,,,,,,,,,
46,2019,2014,2014,2013,,,,,,,,,,
46,2020,2014,2014,2013,1028.2,0.3554,34.3,10.62,,,,,,
46,2021,2014,2014,2013,908.2,0.4384,34.8,10.08,,,,,,
46,2022,2014,2014,2013,1082.1,0.4494,31.4,10.69,,,,,,
46,2023,2014,2014,2013,911.6,0.4523,38.1,9.8,,,,,,
46,2024,2014,2014,2013,1045.3,0.3739,36.5,10.3,,,,,,
47,2014,2021,2014,2020,733.6,0.4316,33.9,9.08,805.2,0.4174,33.1,33.4,9.47,1.07
47,2015,2021,2014,2020,893.6,0.3855,35.3,9.78,805.2,0.4174,33.1,33.4,9.47,1.07
47,2016,2021,2014,2020,808.6,0.4105,35.1,9.23,805.2,0.4174,33.1,33.4,9.47,1.07
47,2017,2021,2014,2020,829.7,0.4161,31.9,9.61,805.2,0.4174,33.1,33.4,9.47,1.07
47,2018,2021,2014,2020,748.0,0.4411,32.1,9.18,805.2,0.4174,33.1,33.4,9.47,1.07
47,2019,2021,2014,2020,765.0,0.4882,32.3,9.45,805.2,0.4174,33.1,33.4,9.47,1.07
47,2020,2021,2014,2020,857.8,0.3497,31.7,9.94,805.2,0.4174,33.1,33.4,9.47,1.07
47,2021,2021,2014,2020,759.4,0.4272,32.0,9.44,805.2,0.4174,33.1,33.4,9.47,1.07
47,2022,2021,2014,2020,905.6,0.44,29.4,10.02,805.2,0.4174,33.1,33.4,9.47,1.07
47,2023,2021,2014,2020,767.0,0.4394,35.3,9.18,805.2,0.4174,33.1,33.4,9.47,1.07
47,2024,2021,2014,2020,877.9,0.3637,32.4,9.64,805.2,0.4174,33.1,33.4,9.47,1.07
48,2014,2019,2014,2018,677.2,0.4369,33.1,8.8,736.7,0.4168,32.3,33.7,9.06,0.75
48,2015,2019,2014,2018,804.1,0.3864,32.6,9.42,736.7,0.4168,32.3,33.7,9.06,0.75
48,2016,2019,2014,2018,747.6,0.4077,33.5,8.91,736.7,0.4168,32.3,33.7,9.06,0.75
48,2017,2019,2014,2018,769.7,0.413,31.1,9.29,736.7,0.4168,32.3,33.7,9.06,0.75
48,2018,2019,2014,2018,685.1,0.441,31.8,8.85,736.7,0.4168,32.3,33.7,9.06,0.75
48,2019,2019,2014,2018,711.6,0.4857,32.0,9.18,736.7,0.4168,32.3,33.7,9.06,0.75
48,2020,2019,2014,2018,780.2,0.3542,31.2,9.56,736.7,0.4168,32.3,33.7,9.06,0.75
48,2021,2019,2014,2018,698.6,0.4259,31.6,9.12,736.7,0.4168,32.3,33.7,9.06,0.75
48,2022,2019,2014,2018,835.3,0.4362,29.5,9.69,736.7,0.4168,32.3,33.7,9.06,0.75
48,2023,2019,2014,2018,721.4,0.4465,34.2,8.93,736.7,0.4168,32.3,33.7,9.06,0.75
48,2024,2019,2014,2018,793.2,0.3614,30.5,9.29,736.7,0.4168,32.3,33.7,9.06,0.75
49,2014,2014,2014,2013,,,,,,,,,,
49,2015,2014,2014,2013,,,,,,,,,,
49,2016,2014,2014,2013,577.2,0.395,34.0,8.12,,,,,,
49,2017,2014,2014,2013,590.6,0.3998,31.6,8.47,,,,,,
49,2018,2014,2014,2013,522.4,0.4313,32.4,8.06,,,,,,
49,2019,2014,2014,2013,543.2,0.4742,32.6,8.34,,,,,,
49,2020,2014,2014,2013,595.6,0.3467,31.8,8.7,,,,,,
49,2021,2014,2014,2013,535.4,0.4129,32.3,8.31,,,,,,
49,2022,2014,2014,2013,638.1,0.4252,30.0,8.83,,,,,,
49,2023,2014,2014,2013,555.5,0.4324,34.8,8.14,,,,,,
49,2024,2014,2014,2013,608.8,0.3497,31.7,8.47,,,,,,
50,2014,2017,2014,2016,864.9,0.425,33.2,9.56,926.3,0.4025,32.9,35.6,9.75,
50,2015,2017,2014,2016,983.3,0.3784,31.8,10.12,926.3,0.4025,32.9,35.6,9.75,
50,2016,2017,2014,2016,930.8,0.4042,33.5,9.58,926.3,0.4025,32.9,35.6,9.75,
50,2017,2017,2014,2016,979.2,0.4101,31.3,10.01,926.3,0.4025,32.9,35.6,9.75,
50,2018,2017,2014,2016,874.7,0.4312,32.2,9.57,926.3,0.4025,32.9,35.6,9.75,
50,2019,2017,2014,2016,919.2,0.4865,32.6,10.01,926.3,0.4025,32.9,35.6,9.75,
50,2020,2017,2014,2016,982.6,0.3574,31.5,10.27,926.3,0.4025,32.9,35.6,9.75,
50,2021,2017,2014,2016,877.7,0.4231,31.7,9.81,926.3,0.4025,32.9,35.6,9.75,
50,2022,2017,2014,2016,1070.3,0.4339,30.2,10.49,926.3,0.4025,32.9,35.6,9.75,
50,2023,2017,2014,2016,920.9,0.4467,33.9,9.69,926.3,0.4025,32.9,35.6,9.75,
50,2024,2017,2014,2016,988.1,0.3562,31.0,9.99,926.3,0.4025,32.9,35.6,9.75,
51,2014,2017,2014,2016,717.8,0.4052,33.9,8.94,771.1,0.3861,33.3,38.5,9.13,
51,2015,2017,2014,2016,816.8,0.3688,32.2,9.49,771.1,0.3861,33.3,38.5,9.13,
51,2016,2017,2014,2016,778.8,0.3844,33.8,8.97,771.1,0.3861,33.3,38.5,9.13,
51,2017,2017,2014,2016,813.7,0.3959,32.0,9.39,771.1,0.3861,33.3,38.5,9.13,
51,2018,2017,2014,2016,721.7,0.4137,32.9,8.94,771.1,0.3861,33.3,38.5,9.13,
51,2019,2017,2014,2016,758.8,0.4709,33.1,9.33,771.1,0.3861,33.3,38.5,9.13,
51,2020,2017,2014,2016,812.4,0.3454,32.1,9.62,771.1,0.3861,33.3,38.5,9.13,
51,2021,2017,2014,2016,727.8,0.4027,32.5,9.19,771.1,0.3861,33.3,38.5,9.13,
51,2022,2017,2014,2016,881.8,0.4176,30.7,9.81,771.1,0.3861,33.3,38.5,9.13,
51,2023,2017,2014,2016,768.1,0.4296,34.4,9.07,771.1,0.3861,33.3,38.5,9.13,
51,2024,2017,2014,2016,821.3,0.335,31.4,9.35,771.1,0.3861,33.3,38.5,9.13,
52,2014,2014,2014,2013,859.3,0.406,33.7,9.51,,,,,,
52,2015,2014,2014,2013,962.9,0.3661,32.6,10.05,,,,,,
52,2016,2014,2014,2013,920.6,0.3812,34.4,9.52,,,,,,
52,2017,2014,2014,2013,973.1,0.3955,31.8,9.95,,,,,,
52,2018,2014,2014,2013,866.3,0.4089,32.7,9.51,,,,,,
52,2019,2014,2014,2013,912.8,0.4732,32.8,9.95,,,,,,
52,2020,2014,2014,2013,970.8,0.3488,31.6,10.19,,,,,,
52,2021,2014,2014,2013,863.5,0.405,32.0,9.71,,,,,,
52,2022,2014,2014,2013,1063.9,0.4205,30.6,10.42,,,,,,
52,2023,2014,2014,2013,914.9,0.4284,33.8,9.64,,,,,,
52,2024,2014,2014,2013,974.3,0.3382,31.3,9.91,,,,,,
53,2014,2021,2014,2020,,,,,598.0,0.3448,43.5,29.2,7.77,1.13
53,2015,2021,2014,2020,,,,,598.0,0.3448,43.5,29.2,7.77,1.13
53,2016,2021,2014,2020,571.7,0.3075,43.8,7.43,598.0,0.3448,43.5,29.2,7.77,1.13
53,2017,2021,2014,2020,619.5,0.3304,43.3,7.8,598.0,0.3448,43.5,29.2,7.77,1.13
53,2018,2021,2014,2020,544.2,0.349,43.1,7.38,598.0,0.3448,43.5,29.2,7.77,1.13
53,2019,2021,2014,2020,621.7,0.4014,45.3,8.14,598.0,0.3448,43.5,29.2,7.77,1.13
53,2020,2021,2014,2020,632.9,0.3364,42.5,8.12,598.0,0.3448,43.5,29.2,7.77,1.13
53,2021,2021,2014,2020,521.3,0.3009,42.2,7.47,598.0,0.3448,43.5,29.2,7.77,1.13
53,2022,2021,2014,2020,702.2,0.3915,41.2,8.43,598.0,0.3448,43.5,29.2,7.77,1.13
53,2023,2021,2014,2020,591.5,0.4189,42.2,7.58,598.0,0.3448,43.5,29.2,7.77,1.13
53,2024,2021,2014,2020,626.0,0.2941,43.5,7.82,598.0,0.3448,43.5,29.2,7.77,1.13
54,2014,2021,2014,2020,,,,,1275.4,0.3615,28.2,24.2,10.0,
54,2015,2021,2014,2020,,,,,1275.4,0.3615,28.2,24.2,10.0,
54,2016,2021,2014,2020,,,,,1275.4,0.3615,28.2,24.2,10.0,
54,2017,2021,2014,2020,,,,,1275.4,0.3615,28.2,24.2,10.0,
54,2018,2021,2014,2020,1275.4,0.3615,28.2,10.0,1275.4,0.3615,28.2,24.2,10.0,
54,2019,2021,2014,2020,,,,,1275.4,0.3615,28.2,24.2,10.0,
54,2020,2021,2014,2020,,,,,1275.4,0.3615,28.2,24.2,10.0,
54,2021,2021,2014,2020,1144.4,0.3004,27.4,9.77,1275.4,0.3615,28.2,24.2,10.0,
54,2022,2021,2014,2020,1631.0,0.4103,27.2,11.15,1275.4,0.3615,28.2,24.2,10.0,
54,2023,2021,2014,2020,1296.6,0.4205,27.4,10.0,1275.4,0.3615,28.2,24.2,10.0,
54,2024,2021,2014,2020,1416.3,0.3141,27.7,10.3,1275.4,0.3615,28.2,24.2,10.0,
55,2014,2014,2014,2013,,,,,,,,,,
55,2015,2014,2014,2013,,,,,,,,,,
55,2016,2014,2014,2013,,,,,,,,,,
55,2017,2014,2014,2013,,,,,,,,,,
55,2018,2014,2014,2013,,,,,,,,,,
55,2019,2014,2014,2013,794.4,0.3611,18.4,8.55,,,,,,
55,2020,2014,2014,2013,829.1,0.3469,18.0,8.61,,,,,,
55,2021,2014,2014,2013,711.3,0.2632,17.5,8.0,,,,,,
55,2022,2014,2014,2013,1010.6,0.4053,17.5,9.17,,,,,,
55,2023,2014,2014,2013,819.9,0.3857,16.9,8.17,,,,,,
55,2024,2014,2014,2013,904.9,0.2838,16.8,8.47,,,,,,
56,2014,2023,2014,2022,,,,,989.9,0.4114,37.5,49.1,9.82,
56,2015,2023,2014,2022,,,,,989.9,0.4114,37.5,49.1,9.82,
56,2016,2023,2014,2022,,,,,989.9,0.4114,37.5,49.1,9.82,
56,2017,2023,2014,2022,,,,,989.9,0.4114,37.5,49.1,9.82,
56,2018,2023,2014,2022,,,,,989.9,0.4114,37.5,49.1,9.82,
56,2019,2023,2014,2022,,,,,989.9,0.4114,37.5,49.1,9.82,
56,2020,2023,2014,2022,,,,,989.9,0.4114,37.5,49.1,9.82,
56,2021,2023,2014,2022,,,,,989.9,0.4114,37.5,49.1,9.82,
56,2022,2023,2014,2022,989.9,0.4114,37.5,9.82,989.9,0.4114,37.5,49.1,9.82,
56,2023,2023,2014,2022,845.4,0.4145,38.1,9.16,989.9,0.4114,37.5,49.1,9.82,
56,2024,2023,2014,2022,851.1,0.3367,36.0,9.12,989.9,0.4114,37.5,49.1,9.82,
57,2014,2014,2014,2013,,,,,,,,,,
57,2015,2014,2014,2013,,,,,,,,,,
57,2016,2014,2014,2013,,,,,,,,,,
57,2017,2014,2014,2013,,,,,,,,,,
57,2018,2014,2014,2013,,,,,,,,,,
57,2019,2014,2014,2013,615.7,0.3442,16.4,7.96,,,,,,
57,2020,2014,2014,2013,630.8,0.3531,16.0,7.97,,,,,,
57,2021,2014,2014,2013,567.9,0.2979,15.3,7.54,,,,,,
57,2022,2014,2014,2013,791.0,0.4043,15.2,8.61,,,,,,
57,2023,2014,2014,2013,664.1,0.3799,14.3,7.75,,,,,,
57,2024,2014,2014,2013,735.0,0.2966,13.6,8.01,,,,,,
58,2014,2017,2014,2016,,,,,,,,,,
58,2015,2017,2014,2016,,,,,,,,,,
58,2016,2017,2014,2016,,,,,,,,,,
58,2017,2017,2014,2016,,,,,,,,,,
58,2018,2017,2014,2016,,,,,,,,,,
58,2019,2017,2014,2016,,,,,,,,,,
58,2020,2017,2014,2016,,,,,,,,,,
58,2021,2017,2014,2016,422.1,0.3907,57.5,7.43,,,,,,
58,2022,2017,2014,2016,516.9,0.4786,54.1,8.05,,,,,,
58,2023,2017,2014,2016,442.4,0.4764,56.9,7.45,,,,,,
58,2024,2017,2014,2016,429.1,0.4282,55.5,7.54,,,,,,
59,2014,2014,2014,2013,,,,,,,,,,
59,2015,2014,2014,2013,,,,,,,,,,
59,2016,2014,2014,2013,,,,,,,,,,
59,2017,2014,2014,2013,,,,,,,,,,
59,2018,2014,2014,2013,,,,,,,,,,
59,2019,2014,2014,2013,,,,,,,,,,
59,2020,2014,2014,2013,282.8,0.4036,61.1,6.72,,,,,,
59,2021,2014,2014,2013,265.2,0.3787,59.9,6.5,,,,,,
59,2022,2014,2014,2013,314.6,0.4701,57.9,6.98,,,,,,
59,2023,2014,2014,2013,277.0,0.4667,59.7,6.46,,,,,,
59,2024,2014,2014,2013,270.0,0.4072,58.9,6.62,,,,,,
60,2014,2014,2014,2013,315.8,0.3996,58.6,6.8,,,,,,
60,2015,2014,2014,2013,302.0,0.3224,61.4,6.76,,,,,,
60,2016,2014,2014,2013,364.3,0.362,61.8,6.93,,,,,,
60,2017,2014,2014,2013,,,,,,,,,,
60,2018,2014,2014,2013,,,,,,,,,,
60,2019,2014,2014,2013,,,,,,,,,,
60,2020,2014,2014,2013,336.4,0.4054,60.8,7.09,,,,,,
60,2021,2014,2014,2013,311.2,0.3812,59.5,6.84,,,,,,
60,2022,2014,2014,2013,374.7,0.4692,57.4,7.37,,,,,,
60,2023,2014,2014,2013,326.1,0.466,59.1,6.82,,,,,,
60,2024,2014,2014,2013,317.6,0.4076,58.0,6.96,,,,,,
61,2014,2014,2014,2013,,,,,,,,,,
61,2015,2014,2014,2013,,,,,,,,,,
61,2016,2014,2014,2013,,,,,,,,,,
61,2017,2014,2014,2013,,,,,,,,,,
61,2018,2014,2014,2013,,,,,,,,,,
61,2019,2014,2014,2013,,,,,,,,,,
61,2020,2014,2014,2013,,,,,,,,,,
61,2021,2014,2014,2013,424.1,0.3939,58.5,7.53,,,,,,
61,2022,2014,2014,2013,528.1,0.4756,56.2,8.2,,,,,,
61,2023,2014,2014,2013,447.3,0.4735,58.6,7.56,,,,,,
61,2024,2014,2014,2013,437.8,0.4095,56.7,7.7,,,,,,
62,2014,2019,2014,2018,,,,,,,,,,
62,2015,2019,2014,2018,,,,,,,,,,
62,2016,2019,2014,2018,,,,,,,,,,
62,2017,2019,2014,2018,,,,,,,,,,
62,2018,2019,2014,2018,,,,,,,,,,
62,2019,2019,2014,2018,,,,,,,,,,
62,2020,2019,2014,2018,361.6,0.4425,72.7,7.19,,,,,,
62,2021,2019,2014,2018,336.1,0.4238,70.2,6.98,,,,,,
62,2022,2019,2014,2018,406.0,0.4936,69.3,7.55,,,,,,
62,2023,2019,2014,2018,347.2,0.4944,69.8,6.97,,,,,,
62,2024,2019,2014,2018,339.4,0.4297,72.4,7.12,,,,,,
63,2014,2014,2014,2013,246.9,0.3976,74.6,6.22,,,,,,
63,2015,2014,2014,2013,230.7,0.3545,91.3,6.3,,,,,,
63,2016,2014,2014,2013,282.3,0.3463,61.3,6.61,,,,,,
63,2017,2014,2014,2013,264.3,0.4346,66.9,6.54,,,,,,
63,2018,2014,2014,2013,255.1,0.4085,69.6,6.15,,,,,,
63,2019,2014,2014,2013,215.9,0.4183,85.0,6.05,,,,,,
63,2020,2014,2014,2013,258.8,0.4091,70.4,6.46,,,,,,
63,2021,2014,2014,2013,246.3,0.3817,65.9,6.19,,,,,,
63,2022,2014,2014,2013,304.3,0.4227,64.4,6.67,,,,,,
63,2023,2014,2014,2013,250.1,0.4466,64.9,6.25,,,,,,
63,2024,2014,2014,2013,257.8,0.3734,71.0,6.46,,,,,,
64,2014,2020,2014,2019,,,,,243.2,0.395,81.0,98.1,6.31,
64,2015,2020,2014,2019,,,,,243.2,0.395,81.0,98.1,6.31,
64,2016,2020,2014,2019,,,,,243.2,0.395,81.0,98.1,6.31,
64,2017,2020,2014,2019,,,,,243.2,0.395,81.0,98.1,6.31,
64,2018,2020,2014,2019,,,,,243.2,0.395,81.0,98.1,6.31,
64,2019,2020,2014,2019,243.2,0.395,81.0,6.31,243.2,0.395,81.0,98.1,6.31,
64,2020,2020,2014,2019,294.0,0.3904,64.6,6.73,243.2,0.395,81.0,98.1,6.31,
64,2021,2020,2014,2019,280.9,0.3619,61.5,6.47,243.2,0.395,81.0,98.1,6.31,
64,2022,2020,2014,2019,349.6,0.4049,60.1,6.95,243.2,0.395,81.0,98.1,6.31,
64,2023,2020,2014,2019,282.9,0.4295,59.9,6.52,243.2,0.395,81.0,98.1,6.31,
64,2024,2020,2014,2019,294.4,0.3438,64.6,6.76,243.2,0.395,81.0,98.1,6.31,
65,2014,2014,2014,2013,,,,,,,,,,
65,2015,2014,2014,2013,,,,,,,,,,
65,2016,2014,2014,2013,,,,,,,,,,
65,2017,2014,2014,2013,,,,,,,,,,
65,2018,2014,2014,2013,,,,,,,,,,
65,2019,2014,2014,2013,276.9,0.4366,74.4,6.68,,,,,,
65,2020,2014,2014,2013,343.9,0.446,65.1,7.12,,,,,,
65,2021,2014,2014,2013,316.6,0.4104,58.9,6.82,,,,,,
65,2022,2014,2014,2013,379.2,0.437,61.0,7.24,,,,,,
65,2023,2014,2014,2013,304.3,0.4622,61.5,6.81,,,,,,
65,2024,2014,2014,2013,336.2,0.3971,66.5,7.11,,,,,,
66,2014,2020,2014,2019,,,,,,,,,,
66,2015,2020,2014,2019,,,,,,,,,,
66,2016,2020,2014,2019,,,,,,,,,,
66,2017,2020,2014,2019,,,,,,,,,,
66,2018,2020,2014,2019,,,,,,,,,,
66,2019,2020,2014,2019,,,,,,,,,,
66,2020,2020,2014,2019,,,,,,,,,,
66,2021,2020,2014,2019,,,,,,,,,,
66,2022,2020,2014,2019,,,,,,,,,,
66,2023,2020,2014,2019,323.4,0.3003,25.7,6.33,,,,,,
66,2024,2020,2014,2019,383.7,0.2811,36.0,6.75,,,,,,
67,2014,2014,2014,2013,,,,,,,,,,
67,2015,2014,2014,2013,,,,,,,,,,
67,2016,2014,2014,2013,,,,,,,,,,
67,2017,2014,2014,2013,,,,,,,,,,
67,2018,2014,2014,2013,339.4,0.5125,68.0,7.04,,,,,,
67,2019,2014,2014,2013,324.1,0.5003,80.1,7.01,,,,,,
67,2020,2014,2014,2013,407.4,0.535,74.9,7.57,,,,,,
67,2021,2014,2014,2013,357.5,0.4835,69.1,7.1,,,,,,
67,2022,2014,2014,2013,399.4,0.5035,66.8,7.45,,,,,,
67,2023,2014,2014,2013,346.4,0.5255,71.2,7.11,,,,,,
67,2024,2014,2014,2013,396.8,0.4707,76.4,7.46,,,,,,
68,2014,2014,2014,2013,,,,,,,,,,
68,2015,2014,2014,2013,,,,,,,,,,
68,2016,2014,2014,2013,,,,,,,,,,
68,2017,2014,2014,2013,,,,,,,,,,
68,2018,2014,2014,2013,,,,,,,,,,
68,2019,2014,2014,2013,370.6,0.5046,85.8,7.38,,,,,,
68,2020,2014,2014,2013,470.8,0.5375,78.4,7.94,,,,,,
68,2021,2014,2014,2013,407.3,0.4822,72.0,7.42,,,,,,
68,2022,2014,2014,2013,453.5,0.5018,67.1,7.8,,,,,,
68,2023,2014,2014,2013,396.6,0.5184,75.6,7.46,,,,,,
